rating,review,image_url
5/5,Great place. Cool and relaxed. Security personnel can do better,"['https://lh5.googleusercontent.com/p/AF1QipPnJN6klNvl_omNqlk0B-S4fv_VYfLWgiMnZag=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM0QG5dENyqL7-mPPKyh0y8j4VBDorua_pP4xw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPi3wZqHAwFTzU4Sdjhd29lCmrCLKKa3w0jp20=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOSE78yVqzO7iBcnyp_u9kMG6RPqUoWK8NS04E=w150-h150-k-no-p']"
1/5,"I expected a four star service but it was well below standard. As part of the Marriott chain I expected. Air conditioner Very noisy, mould on bathroom walls, damaged furniture in the room, lamp with dirty shades. The list I endless. In my opinion, overpriced for what is advertised. Better boutique hotels in Lagos with better service and cheaper.  Definitely will not be back!",[]
4/5,"my wife and I stayed for 2 days to celebrate her birthday, the room was clean, breakfast was enjoyable and the general ambience was relaxing.",[]
3/5,"Food selection is fare and I wish for more variation.Your Office Bar(terrasse) is having good atmosphere, too loud music sometimes. … Read more",[]
5/5,"Excellent staff, service and facility.",[]
5/5,"It was awesome and soothing going to their recreational facility for a swim, very large clean pool with enough lighting if you swim through dark hours. Their pool is well maintained and their changing room makes you feel so comfortable to use.",[]
5/5,"5-star service, sufficient parking 🅿️ space for free, absolute freedom of expression as you're allowed to take pictures, videos, and use the available facilities to your satisfaction. There's adequate security and very friendly staff. Rooms are pretty decent. There's a lounge and swimming pool for enjoyment.",[]
5/5,I had my doubts at first but I must confess it was quite excellent. The hotel is very well maintained the staff was excellent and hardworking. Everything I asked for I got. I’ve no complaints whatsoever. The customer service was great.,[]
5/5,"Very good atmosphere. The location is good and close to Lekki Express way. Good ambience with a spa and fitness center. The car park is spacious and the surrounding is very cool with a great city view. Staff and security are cool and ready to help, the flowers are also calming. It's a great place to spend the night and weekend or organise that bridal party or hangout. Pricey a little tho.","['https://lh5.googleusercontent.com/p/AF1QipN4DvD76SUJ4JxuvsLCpUm074SVawawiA2X5jKq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP5qGBB7DZkSyIUoTS-j26uKiWVZhrwRKx2xx4A=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO6HWQDf5OifrPtofJVw1R-02facXAMNiaX9esQ=w150-h150-k-no-p']"
3/5,"It's a decent hotel. It didn't feel like I was in the lap of luxury though that's why I gave it 3 stars, since it's supposed to be a luxurious hotel.I had the seafood pasta(room service) and it was pretty bland even though I specifically asked for it to be very spicy. The American Breakfast is pretty decent though. TBH, when you order hotel food, whatever you get is on you sha. Na me mess up.I would have liked the option of opening the windows but they're screwed shut. Also, I would have liked more pillows on the bed. Overall, it was a decent stay.","['https://lh5.googleusercontent.com/p/AF1QipMSyvik-J3AbTiVXz3hgCWi_6Fqs9pEUHKZdrq3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNYaqzymepzneu6BCXath5qrPnP94kMIBNgDafe=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMwxGBkb31hS-mdZEQxDnC7IUwElmA8WIJKLMcK=w150-h150-k-no-p']"
4/5,The ambience is as serene. I had a meeting and the smell of coffee and the pastries were just the right strategy incentive I needed. It's my first time there since covid and it is great to see the covid rules being enforced.,[]
4/5,"Good place to relax. Sunday lunch is affordable with lots of variety. For conferences, be very mindful of your laptops and bags. They've gone missing or stolen in the meeting rooms which are hard to trace as no cameras exist in the rooms.",[]
5/5,"I know people may think i'm exaggerating, and i've been to a ton of hotels worldwide(Africa, Asia, Europe and mainly America) but this is the best hotel i've been in terms of fitness center and food. … Read more",[]
5/5,Lovely environment with great services,[]
4/5,"Great bar downstairs. One of the nicest bars on the Island. Hotel isn't bad either. Ambience is spot on and unlike many bars on the island, the assault of ""runs girls"" is minimal. Not non-existent. Minimal. Yes, the ubiquitous short skirts are there but in limited supply. Aside this small annoyance, this is a really nice place to spend an evening dodging traffic or just catching a game of footie. Food is very very nice. And prices are, well, fair compared to similar styled, similar ranked bars.",['https://lh5.googleusercontent.com/p/AF1QipNQ1w9voHHxInDWlOe-BgwY_w5paSTMP2d_8mbn=w150-h150-k-no-p']
4/5,"Lovely, elegant atmosphere. Well appointed Meeting/Conference rooms equipped with audio and visual media. Great restaurant, fine dining. Has a well equipped gym/fitness center and a well appointed spa. Well designated swimming area and a smoking area. Free WiFi for guests.  Excellent service.",[]
5/5,Love itThe security is very tight,[]
5/5,The roof top lounge here is superb. It's good for a Friday night hangout with friends or business partners. Food price is also reasonable. They also have excellent customer service even though wait times can sometime vary.,[]
4/5,"This hotel has gone through yet another Management change and I can honestly say that the quality of food, staff, management of dining area and the simple changes made have made a massive improvement. … Read more",[]
2/5,"The Brazzier restaurant is poorly managed, the servers needs better training in attending to customers. I was served the local swallow, it was dumped on my table without the waiter asking if I am using cuttlery or water. I had to stand and search for waiters before I was attended to. I had to call them to bring appetizers.  A local restaurant will do better. External facade of the hotel also needs upgrade, the paints are peeling off.",[]
4/5,"A super clean and classy place,sat out at their roof top bar that revealed the entirety of the Victoria Island to my view.However,I ran into a very poorly behaved lady at the inquiry desk for their Spa section,she was down right arrogant,but I chose to take home, the good memories.Keep it up.","['https://lh5.googleusercontent.com/p/AF1QipPWa9PR2K5R1yQIlVSH8jiU2LZ862m9mwD06m4h=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNQtq2bMhWfX5LNZ1KGAnXPiopkbz1sIqnieGV6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipODWU9AD2yQ2tRE8OKNHlv_6PLJlOj9fsDD7gkm=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMGrvt6U73ZzKWWYEi0tL4cdpjzolzqFzbV64fJ=w150-h150-k-no-p']"
5/5,"Peaceful, well secured.",[]
4/5,The staff is very friendly and the breakfast above average for a Four Points. It is nice to to spend the evening after a busy day at the terrace and to enjoy a good beer and snack. … Read more,[]
5/5,"Very lovely hotel, great customer service,  quite expensive, complimentary breakfast,  swimming pool and gym available..",[]
3/5,"A medium budget hotel for the upwardly mobile. Good enough amenities, service can be a bit slow. Just on the cusp between Lekki and Victoria Island.",[]
5/5,I stay here a lot when I’m in town especially over the weekend due to the food weekend rates. … Read more,[]
4/5,"When in Lagos, I usually stay at the Four Points. On this trip again it did not disappoint, and the front desk team did their utmost to get me a room which I liked ( on the 2nd day ). … Read more",[]
4/5,The food was excellent and the staff were the best I have seen in a long while. The space and ambiance of my room made my stay worthwhile.,[]
4/5,"Good rooms with functional amenities, food was superb.  Serenity and view second to none, within a pivotal location in Oniru",[]
4/5,Lovely 4 star hotel... great location and service.a but more expensive than the usual hotel fare.,[]
3/5,"Rooftop service very poor.. you are likely to sit for 1 hour and no one will come attend to you. My friends were already there like an hour or more waiting for me to join them. Only for me to find out they were sitting close to the Barbecue spot. I asked them to move but then we were gonna spend just 30mins so why move.. long story short we were all smelling like burnt offerings. So, I believe you guys should create a space for Barbecue elsewhere it's just my opinion though. And yes after the whole waiting I ordered Fruit Punch and it's a blend of different fruits thanks to their Menu but then I was served just Water Melon I wanted to be sure so I gave my friends to taste they did and they were laughing at me I felt so bad. And they had nothing good to say about the place because they were all complaining.. maybe that wasn't your good day, but then more work👍👍👍👍",[]
5/5,Good ambience and clean environment. However the management need to improve on the variety of food served during dinner time in your buffet. Friendly staff and prompt response. Thank you once more for the hospitality...,[]
4/5,"The staff are courteous and professional. The environment is clean and serene. The room I visted was spacious, well spaced and very clean.",[]
4/5,"Very happy with the staff, security, Rooms were great and comfortable.Food was expensive and not up to standard considering the price. … Read more",[]
4/5,"It's a good place for business lodging. Food is decent, so are the ambiance and rooms. A four star is awarded because of poor vehicle parking facilities. Car parking at this location has clearly not been given much thought considering its location and target market",[]
5/5,Excellent customer service. Top Notch.,[]
5/5,It's a beautiful experience,[]
4/5,"The experience is always nice because the staff are very courteous. This is a very rare quality in our environment. The food is good but, could do with a bit more variety. The size of the rooms are decent and quite comfortable. I like the hotel and like hanging out around there too.",[]
5/5,"Very nice hotel, very courteous staff. Ms. Rachel and Mr. George at the 2nd floor bar are truly an asset to your company. Went above and beyond to ensure we felt welcome and comfortable. If I choose to stay at your establishment again, it will be because of the fine quality of service from these 2 employees. They help the guests feel as close to at home as can be.",[]
5/5,"4 Points is always a delight. Usually here for conferences and meetings, it is usually clean and welcoming. The service is spot on and the employees are polite. Food is great, the salad bar in the restaurant makes me want to come back even more.",[]
5/5,"Looks can be deceiving. This hotel have aged and I wasn't tipped on what to expect either.But man, the interior would embrace you to a warm welcome and ambience.It's exquisite. It's satisfying",['https://lh5.googleusercontent.com/p/AF1QipNaL7yFWjY618qdyo0Ra24W-YdYWnFLtlekdd1i=w150-h150-k-no-p']
5/5,The Visitor's internet access was excellent!,[]
4/5,"A four star hotel located at Plot 9/10 block 2 Oniru Chieftancy Estate, Victoria Island Lagos. Ample packing space, very neat environment, Suites and executive rooms with world class conference rooms.",[]
5/5,"An edifice to behold, a monumental piece. This hotel is one of the best of its kind. Spacious reception designed to also accept the disabled. A well lit up surrounding and cosy atmosphere. Rooms to suit your needs and delicacies to delight you. A visit will blow your mind",[]
4/5,"Wow , it's a home from home ,good service",[]
4/5,"Classy and cozy. Suitable for wedding reception, comedy shows and engagement ceremony. They don't allow outside food so they cook for your event. Also don't let them make meet pie for u. Thank me later","['https://lh5.googleusercontent.com/p/AF1QipM8U2odrD35eE5WNCf5fHLM8RolQ0Xo8zU7aXUY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPj1dR3CFo2LRzs84HvaySt4LhwbyncGTpl0pXv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOQoZixKstJOzx-Cs98hwsgvVEjF8W5ueXY04xk=w150-h150-k-no-p']"
4/5,Amazing staff and security team. However appealing to find molds around shower. Under the bed also needs some cleaning.,[]
5/5,"The hospitality was fantastic. Top notch reception likewise the meals, great and spacious meeting rooms. The spa experience was an unforgettable experience. They have organised parking space, but I  believe they still need to provide alternative parking space apart from the existing spaces they have.","['https://lh5.googleusercontent.com/p/AF1QipPqBdjdm18nVywiEglHgDNh0dGGKhZTcZrOallS=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMSbURTDxNvWfpVlgAs0uiafx63hrBD0i1Kc9tz=w150-h150-k-no-p']"
5/5,A place you'll always want to spend time.,[]
5/5,"Fantastic service; responsive staff, clean hotel interior and exterior. The staff offer excellent services and are very friendly. They  are usually assertive but polite in communicating the hotel rules. … Read more",[]
4/5,Good venue for Corporate events. Parking is really poor though. So take a driver or taxi. Rooms are spacious and beds comfortable. Pool is indoor. Has a gym and spa too. Food is great but service can be better. Has sports bar and on 2nd level an outdoor lounge with live music and grills on certain nights.,[]
4/5,"I had a weekend getaway with my family and it was pleasant, peaceful and great overall. Rooms were clean and amenities functional.",[]
5/5,Quite in tune with artificial intelligence era; all covid-19 protocols observed plus security max. EFZ's meeting with Zylus/BRG most memorable @ Four Points by Sheraton Hotel,[]
3/5,Stayed for over 10 days during a business trip.  The hotel is at best a 3 star by US and European standards but probably comparable to the better ones in Lagos.  The room had a perpetual stink that wouldn’t go - gave up after a few calls to the house keeping folks.  The bars are good - watched the World Cup games in one of them (though i wish they would not cool down the place that much !).The rooms / bathrooms had very old furniture / equipment - no way comparable to any decent 3 stars i have seen in other countries.  The Gym had some basic equipment for those who want to catch up with a quick session.The staff is quite polite and helpful.,[]
5/5,"Very modern look and feel and exquisite interior. Had an event at the space. It's just at the beginning of Oniru estate, and a stone throw from Oriental hotel. Great food as well, local, continental, English, you name it. But not very much package space as you find the security men asking you to pack outside because the I packing space inside is full.",[]
5/5,My family and I spent almost two weeks at this hotel and the experience was nothing but five stars. The staff were extremely welcoming and often went above and beyond to accommodate our requests. … Read more,[]
5/5,"I actually got married here, services on point, I love the buffets at here, always magnificent, other hotels need to come and learn work. Only down side is the small parking space.","['https://lh5.googleusercontent.com/p/AF1QipMXtRF-FEuYaIyOz2pd6qJfanUZ_c_baXg7IGHh=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNIyKc9tdCEspXNqoXm_d6It63WLa0MeTqXpisD=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN7U9vA_kGC2Ra_DV4dGXdRbT_HrSSnCf08kVML=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNWycxERvs_rMX2nQ64-IR_kKJEonNT6U0sT-gF=w150-h150-k-no-p']"
5/5,"Great architectural design wll built well ventated what a great Hotel, well trained and comfortable staff, great service experience and good vicinity, its a great experience indeed. Located in a good location stragetically positioned to attend to the need of people's hospitality, a trial will definitely want to make you come back, again and again.",[]
4/5,"A top class hotel with an high class of style. The hotel is well equipped with ultra modern facilities. State of the art hospitality and management. It's also located in a good location. The accessibility as well is easily accessible, as the entrance is accessible for wheelchair users as well, so they won't have a hard time accessing this hotel.","['https://lh5.googleusercontent.com/p/AF1QipOjVO4Sc100iY-5m4AdrSnHcOYrveZPd6eaSC38=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPmGZY0miGvEbQZLYWQUwPtxMCTBr30OLinkFMN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMdnJrO7jsmxiKDNFAoiytbkN61HRawqpNYbP3q=w150-h150-k-no-p']"
4/5,"My stay was nice at the hotel, the customer service was prompt and efficient. The rooms was spacious and neat, the bathroom had all the necessary toiletries. The environment is quiet and well secured, water and power supply was available and the food was delicious and affordable.",[]
3/5,"Had a good welcome and swift check-in. Bathroom should to be enclosed fully. Staff responsive to clean-up is good but can be better. Chef handling fries is good and can be more friendly. Summarily, hotel amenities is very okay and should be maintained. Hotel location is also very excellent.",[]
5/5,"The hotel has great ambiance, it's very clean and the room was spacious. The facilities met my expectations and the buffet was good, with a chef there to make a fresh meal on demand. The staff were always available to help. I had a good time. I will visit again soon.",[]
5/5,"Four points by Sheraton Lagos is a beauty to behold! It might not be beauty at first sight but please wait until you get inside. Rooms are comfy, neat and spacious. Oh you will be delighted because their various kinds of food is sweet to the taste buds. Everything you want in an hotel/guest house is readily available.",[]
5/5,"I've attended events here twice now and it has been great. The staff are very friendly and quick to help. There are so many facilities within. Spa, halls, a café, etc. Cool atmosphere, very organized. The entire ambience there is amazing",[]
4/5,"It is a nice hotel, with good ambience and within a serene environment. It is located in the heart of Lagos, and strategically positioned in the Victoria Island - Lekki axis.It has good food and state of the art facilities. The buffet is usually decorated with lots of sophisticated dishes; local, continental and intercontinental. The quality of the food is superb.There are large halls for any event. The halls can also be adjusted to suit the size you want for any occasion.It has a reasonable parking lots and quality security system and checks.You will find your time worth the while when you visit.",[]
5/5,"2019. No complaints at all! Staff, all polite, too polite even😁😁😃😃...very beautiful interior. Security is top notch, if u re a foreigner. I am Nigerian, but my husband is a british...there is an absolutely gorgoous rooftop bar. No words for the breakfast buffet!!! I will definitely recommend this hotel...we hope to lodge there again, someday soon!",[]
4/5,"The hotel is expensive, but represents acceptable value for money.The food and drinks are over priced, even for an international hotel. … Read more",[]
4/5,"I have stayed at this hotel many times. As always check in experience and SPG Gold recognition was excellent. Room was clean and well presented. However, the quality of local dishes we ordered from room service was below standard. … Read more",[]
4/5,It is very peaceful place to sit on terrace to enjoy night view of Lagos city  and your drink with your soul mate. There is was a disappointment regarding service waters are not well trained and very slow in serving even for billing too. Good thing as I wrote above is view which is very pleasant.,"['https://lh5.googleusercontent.com/p/AF1QipMX4XYXtj_tVG8Ee5PxcpwHWDJz31QJRvwlT1jR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPdlMVFpxB_x_t3a3Vms8htuhkS-DccAHDCvYF9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMBXdmc_shq63Q5Ar2cPavaclhF8Ssx2H9YHLUc=w150-h150-k-no-p']"
3/5,My general review of four points by Sheraton. It may interest you to know that I have been patronizing the hotel for a while … Read more,[]
4/5,"Nice and easily accessible location, lovely Ambience, nice and friendly staff, good food. I enjoyed my stay",[]
4/5,"Excellent hotel with beautiful design. Multiple meeting rooms, great food menu. Good reception.",[]
5/5,"Very nice and quiet place. I have been there twice, once to hang out with friends. Second time i went up to one of the rooms to see a friend, beautiful! Classy! Cool! We also had a buffet there and the food was exquisite! There was even a chef on ground to make something fresh for you if you wanted something else that wasnt available on the menu!! Very expensive though. So hold enough money. We paid almost 50k naira for the meal!!!",[]
4/5,"Pros:Nice environment, nice buffet. Better than Federal Palace hotel buffet and cheaper. The rooms are also nice. .Cons:I have to rent a movie in my room. Limited free channels.Pricing for rooms are not cheap.Parking space issue especially on Friday evenings.",[]
3/5,"Four point Sheraton hotel Lagos is very excellent in services, security, all their visitors matters to them, in equal treatment, their staffs were so excellent to me in all ramifications, most especially the reception. They don't discriminate at all, the management needs to encourage their wonderful staffs.",[]
5/5,Class A hotel with highly professional and ever welcoming staff. Top rated hotel with clean and beautiful rooms. Amazing architecture and an ideal work and weekend getaways. Positively recommended to any business visitor to the commercial city of Lagos.,[]
5/5,"Great staff. Very friendly, very professional. The food is excellent. Rooms are awesome and very well kept. Showers have this interesting half glass cover that always means a lot of water on the floor when you shower. … Read more",[]
5/5,"Four Point is a top class hotel with good ambiance and environment. Good for company's meeting, hosting conferences etc","['https://lh5.googleusercontent.com/p/AF1QipPAN4iVragp9wiNS94ZsisZjaZSfb76gUwhutxL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPlu6_JFH3gytm1ylpQOUkKDtyR4DW_EFwS8P--=w150-h150-k-no-p']"
5/5,So nice and beautiful place I like it very well,[]
5/5,"Four Points by Sheraton is a cozy environment that boasts of top-notch hotel and events services.  The security here is great and you can be sure to get attended to by courteous staff who are ready to help and attend to your every request.  The food is some of the best you will get at any comparable hotel. The chef definitely deserves a raise as their African and continental dishes are tasty! Whatever dish you decide to go for,  you can be sure of tasty satisfaction!",[]
4/5,"Nice Environment, services are top notch. They also serve a very delicious continental and local dishes. Overall Good Facilities.",[]
2/5,Slight improvement from last stay. Expect to fix issues with bad / humidity smell at the corridors. Food quality is ok but very limited. Need to add more variety of international food. … Read more,[]
4/5,"Very nice place, up class, and they have an amazing buffet service with all the major Nigerian delicacies and some foreign one too. Security there seem fairly tight, given you an extra sense of safety. I recommend you visit their restaurant even if you don't plan on booking a room.",[]
5/5,The ambience here is amazing and the meeting/conference rooms are very great. Free wifi if you're having a meeting or conference here. The premises is well secured also. The staff are friendly and their speed of response is fast. Overall good experience here,"['https://lh5.googleusercontent.com/p/AF1QipMaNpP_cnyr7l6N1vf4b3WXWIWqP72kiwb0rVDx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMmyBZKEjgZubDyBf19WalKOWGNzNP4tMMJzyzJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOa9_m2ogc2qiR8gNyMLqqu_SrJh66Vqtcc7mhl=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPzveQ7Mhd2W933gjK0nWYsBvA981JmjgC1nARL=w150-h150-k-no-p']"
5/5,Excellent food and brilliant accommodation at a reasonable price. … Read more,[]
4/5,"Four Point By Sheraton is a big hotel. It has so many rooms. I attended a training so I may not be able to speak for their accommodation rooms. Their training halls are great for seminars, trainings and workshops. They have projectors, good sound system and all that you need to make your training successful. Their rest rooms are usually clean and have toiletries. Their lunch selection is very good and have many options. There is s a section you can have sea food pasta, made right there to your specification/taste. I will say I really enjoyed their lunch. The tea break menu was not too impressive some days. But the area I think the hotel need to address is the parking. The parking lot is really small for a hotel of that size. If you are having an event in the morning say 9am, please prepare to get there like 8am so you don't have parking issues. On the last day of our training, we had to park outside. But all in all, it is a beautiful place. Their staff are very courteous.",[]
4/5,Always a pleasure to stay at Fourpoint anytime I am in Lagos,[]
5/5,"Four points by Sheraton is one of the best hotels in Nigeria, this is no gain saying, but I was there on the 17th of October, and my experience was superb. First the structure is magnificent and exquisite, the security details are top notch and the reception is friendly. The halls are very quaint and wonderful. The food is just sumptuous and amazing. The rest rooms are sparkling clean like literally. We held our energy summit at the hotel and I can tell you that Four Points is a place to have your corporate and informal events. Thumbs up to the management","['https://lh5.googleusercontent.com/p/AF1QipOwWl2Nr6ZAzq49Dyd8gcR6-fb-tnuvbn62ZHQp=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNk2FE1Q2Uishb_JgvAI1G02RoQ0R5s2ZcQ8989=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOGsExr409zBgG7cEHrPfSs7-y00tAYwOlLpOL3=w150-h150-k-no-p']"
5/5,"Great experience. Well coordinated, warm welcome and security was good as well.",[]
2/5,This is my 2nd time in this hotel but was an extremely disappointing experience. Came back the night before yesterday at 3AM and found no water in the room at all. The hotel said they are undergoing water maintenance! … Read more,[]
5/5,I was here for the 1000 companies to inspire Africa conference. My company was one of the companies that was given this prestigious award by the London Stock Exchange. It was a very good experience overall at Four Points by Sheraton. The hotel is well maintained and good parking space. The finger food served were also remarkable.,[]
4/5,"I have my local office in Victoria Islands and this is as good as it gets to that location. Absolute, the service is great, rooms are nice... the property has a nice open bar with barbeque which is quite nice.. the breakfast options are elaborate and quite good American breakfast is served.. I have stayed in few more hotels around in there area...the best service. I am platinum member with SPG as well, so got special discounts on food/accommodation. The staff is very aware on there duties. Quite a lively place..my last stay there were 2 local marriages happening in there ballrooms. All in All a good stay",[]
4/5,"The experience wasn't bad, had a lunch date and it turn out glamorous.",[]
3/5,"Had an event  here on a Saturday and the hotel was crowded and noisy , I couldn't tell if I was in a shopping mall or hotel reception. and the protocols right from the gate to the reception was downright exhaustive with slow and reluctant staff. The food isn't all that great as a few of what I could lay my hands on tasted awful. Also,if you are visiting the hotel for the first time, endeavour to ask for clear directions every step of the way as you could miss your way around the hotel.","['https://lh5.googleusercontent.com/p/AF1QipMhI49dJmpPC6OhN-OK_wrhEZRtsTCzsXddxuGR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO4ysw9pMyj9Ef9eGTMvu2I4gOdiceTx8qzvK4N=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO3TkqhSU1EYs8QEta1FTkWh6ltBZNCVrnAzk5a=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOaKZIMaI1P1VqtppZjVdgh-kb6zKhvYQKFiHjQ=w150-h150-k-no-p']"
5/5,Great halls for hosting events,[]
4/5,Normal four points. Excellent by Lagos standards. Strong point is the staff. Tumise in the front office is excellent and always takes care of me. Patricia is your go to person for all reservation complications. … Read more,[]
5/5,Classy hotel. Should be about 3 star hotel with trained and professional staff. Lots of room for parking given the location. The top lounge is a great site,[]
4/5,Room is clean and spacious. Breakfast buffet is decent. Service is friendly. Location is good if you are doing business in Victoria island. Definitely a step up over the Protea hotel I stayed in the last time I was in Lagos.,"['https://lh5.googleusercontent.com/p/AF1QipORJIJ864SVPyDg_V-2A1WJP-bt1nseOVNXG8aG=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNMlKbMf4S0mJXg8DqMAle1Ww44vmcdpF5ngIwv=w150-h150-k-no-p']"
2/5,This has been not been good so far. For the room service I was asked to pay before I can place the order. Then I was asked to pay before the meal came thru at the front desk. While I was at the 6 the floor. Then the waiter made me sign the bill and I also had to pay at the front end. Due to the thick accent still not able to understand what is going on. May be slightly rude to Indians. But I may be wrong.Gym is decent but no mat provided to go yoga.,[]
4/5,"Lovely breakfast, great staff & had great workouts in the gym!",[]
4/5,Used to be one of the best hotels but now slightly run down.  There is  always a lot of people here and quite busy.,[]
3/5,Security was good hotel food was good. the service in upkeeping the room was poor light fixture wouldn't shut off and nothing was done about the situation,[]
4/5,This place was awesome with the state of the art facilities. Their food (breakfast service) is great.,[]
5/5,"One million and one words can't describe how I love here. Currently attending an exclusive REALTOR'S CONFERENCE here this week, catch me there if you can.",[]
4/5,"The establishment itself is clean, well kept and they’re in the process of upgrading to what is ol’ready by view an awesome appeal. 4 points settings is a resort type setting. the rooms are nice size. room amenities are name brand appliances, which are small fridge, smart tv and microwave{SEE PHOTOS}. you have the option of a nigerian or american breakfast along with your desired time frame of having the breakfast tray served/delivered to your room. SPECIAL THANK YOU TO ADEBOLA and her entire staff. I thank you all so much for allowing me to the opportunity to join in having breakfast with my husband each morning. IT IS THEM WHO MADE IT POSSIBLE FOR MY HUSBAND TO RECEIVE A HOT BREAKFAST WHICH WAS CORRECTLY PREPARED AND ON TIME “EVERY MORNING” BEFORE HE LEFT FOR WORK@6AM. the restrooms are very up to date in style and accessories. the water is quick to desired temperature. The hot water never went cold on us when showering. Tajudeen was our primary housekeeper while the duration of our stay @ 3 weeks. i personally found Tajudeen to be very helpful, considerate, kind and not once in my room being serviced did any of my belongs or “money” come up missing. Jamal and Kingsley were among Tajudeen relief and was quite sufficient in his housekeeping skills. bed sheets and towels are changed everyday. laundry service is available. restaurant on site, dinning abilities in outside area as well as its upon entry area. All the members we security personnel at 4 points on a scale of 1-5 is a solid 20+. FOUR POINT SECURITY VERY POLITE, OBSERVANT, HONEST, ALERT and deserves bonus and raises. we never had one day security didn’t greet us with warmth or sincerity. Very rare quality in an employee to have a team says much!! My husband and i enjoyed our stay at 4 point shearton and we’re entertaining the idea to return to the establishment on our next trip back. My husband’s favorite- sherly! My favorites were ruth, tunmise and the ENTIRE security team at 4 point. THANK YOU to all of you for your professionalism and excellent service.",[]
4/5,"Compared to my stay in Eko Hotel (that is meant to be 5star...), I enjoyed the pampering, attention and excellent customer service skills displayed by EVERYONE I came in contact with. … Read more",[]
5/5,Four points retains their quality service in the premium luxury hospitality business. Well done guys.,[]
5/5,"Exciting, warm and friendly experience in a very clean and functional room. Reliable access to internet and responsive laundry services.",[]
5/5,"Very nice environment, top notch services, friendly staffs, good halls for events, spacious environment, good security.It's a very nice place to get away from the buzzling of Lagos, it provides good rooms, relaxing centre, bar and so many other facilities.It's a very safe environment, be rest assured. They have in-house police, security systems, alarms, shatter proof glasses and bomb detectors.It provides a splendid view of the island, towards Lekki and Victoria island","['https://lh5.googleusercontent.com/p/AF1QipNid0AKqMBIcwGMcUp03Bcx0YRJmrx5PmSuLAvq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNqxBzpTVMtqBEhEC_AXgyg2qDnXjWkRNJY9Wwv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNrkOJbzHAdu-ABxBOx_fKILEYCCgaBsD7jgRGV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOFyT3pWEiZq3EZML5EePnJrDEp0jKlkUiZx6ht=w150-h150-k-no-p']"
5/5,"This hotel provides service of world class standard. The rooms are of great standards, the lobby is always well taken care of of, the elevators are always working well and the staff are courteous. The gym is great, swimming pool is awesome and the location of the pool is unique and exciting. The food is great.",[]
5/5,"Enjoyed my stay. excellent service, friendly staff, and great food. Would recommend",[]
4/5,My one night stay at the Four Points Hotel by Sheraton in Victoria Island was good overall. Staff were courteous and helpful at every turn. Hotel is also in a good location and security conscious.,[]
3/5,The major competitive advantage that Sheraton Four Points has over it's near by competitor is the Gym and Day SPA. The price points for lodging for frequently and loyal clients doesn't exist. … Read more,[]
