rating,review,image_url
4/5,"Staffs are very nice and professional...buffet was good, variety of food to choose from. Buffet is 12k per person and you get to eat as much as you want. I only took few pictures 😫more videos.","['https://lh5.googleusercontent.com/p/AF1QipPdntrn4rxC8kFxyyiOrdicl5PQizRy3Adlcuo=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPvvJpuKv1frjPauKjYok3aIOTU41KCvVnCpcI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNBAcnfxql7sIuXgrzuY4rFsip-nTyzki8fgU0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMjhfq7Lj1GDqxhY2hYWEgyPCQxdDsEfKitYAE=w150-h150-k-no-p']"
5/5,"Pleasant. Good food, atmosphere and friendly staff. At the banquet hall, a friend forgot 2 phones and they kept them safe and returned when he went to collect the next day. Good house keeping too.",[]
4/5,"So this hotel was cool, I didn’t really go round as I went for award recognition with my boss at the office. But the reception was very beautiful","['https://lh5.googleusercontent.com/p/AF1QipPbGFrznMVLRDsjgrQf-Y13nDeqQRmPUfGdyxY0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPVBq1HDlZbWXpOrICpj8LUqmKCCkoiM_N1uy9P=w150-h150-k-no-p']"
3/5,"One of oldest hotel property in Lagos, decently maintained, Good place, a bit old though, good food. Abundant Parking space. One of best Casino in mainland Lagos. The sit out area next to the swimming pool is a good attraction. They serve good buffet lunch and dinner with well spread choice. One of preferred choice for host event for various occasions.",[]
5/5,"You want to enjoy highlife music, visit on Friday anytime from 6pm and runs till 11pm by the pool side. You meet great people. Lovely ambience,  great chef,  tantalizing food and drinks are on point.",[]
4/5,I enjoyed my 4-night stay here. The quality of service was as you would expect from a hotel within the Sheraton family. I'll definitely stay again.,[]
4/5,I will say it's my first time am visiting sheraton Lagos Hotel and it's on point 🤪👍. A second visit is sure to come up next and very soon. The reception is cool and the little things are what i look out for and yes: That doorman & the security personnel (I Salute You)👍.,[]
5/5,I love the ambiance of the environment and the staff are quite warm and friendly!Hospitality at it best!,[]
5/5,"Excellent place to be for programs, conferences and events. Good place to relax.",[]
5/5,"I love this place, the food was on point, the receptionist was simply amazing. The hotel environment, the bedroom, the security and less I forget there is someone at every floor waiting to help you out if you have one.Sheraton Hotel now Bonvoy Marriott Hotel, is just a place to be. I look forward to coming back to sleep here again.","['https://lh5.googleusercontent.com/p/AF1QipMS3OTzg2MXDWEaSG7yhcm0jr3ic1-e4BK5YKbL=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPKl5MCpr8RVRZZJJHC3PXeV-bp8o8ONOnq9iBA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMomffeRd2q5hGRYT-EQFyuj67oO9ze8LS_di1J=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMreJeNfoq6QpDUOQa_Xhlr-WXJecZ-JqJkxSTS=w150-h150-k-no-p']"
4/5,Great and diverse environment.Through the parking space need to be revamp to add value to is outward look.,[]
5/5,Sheraton is a lovely hotel with a very cozy. The dinner buffet is fairly priced and really good. It is located close to the international airport so it is a favoured by international airline crews and business travelers.,[]
4/5,"Well done to the Manager and his team. Whilst aspects of the hotel are looking a little tired, the overall impression is still consistently good with staff making you feel very welcome and genuinely concerned that you enjoy your stay. The SPG recognition on the 6th floor is exceptionally pleasing. Well done.",[]
5/5,"One of the best hotels I have visited. From the security at the entrance,  to the posh reception and lounge, to the pool, the rooms,  the restaurant,  you name it,  everything is on point. I love the fact that the restaurant offers buffets. Delicious Nigerian and intercontinental dishes. Very upscale place to have a relaxed dinner with family and friends even if you are not lodging there.","['https://lh5.googleusercontent.com/p/AF1QipNE2Hxo5CSvX3eDzNu7RUC5LPxry95M2MQIDNZg=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMiSE2-tB4TVHHtfzrmBNhrPhssjjuSiKD5WZM2=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMDGWDmscDS201rV6cdnbuFGPmEyFzeFpi0t0d1=w150-h150-k-no-p']"
5/5,"Great ambience. Was at the pool terrace bar. There was a live band, food was real good coupled with happy hour bonus which includes a free serving of kebab, I would say the service altogether was very good. Highly recommended.",[]
5/5,They were professional in carrying out their duties. I forgot photography equipment in the room and they kept it intact for me .,[]
4/5,"I never stayed in any of the rooms, but I've had a buffet here  before and they have variety. But I usually stay with what I know, e.g. Rice. The place is safe and secure and very close to the international airport.Their event hall is also great. But power goes off here and it takes about a minute or two for the generator to come on. I expect it to be instant.",['https://lh5.googleusercontent.com/p/AF1QipOZhJuNfhwVk1jgFsakAWrSX4gc5Ti6tNB81WHb=w150-h150-k-no-p']
4/5,"Good hotel but guests are not readily provided with needed information by check-in staff e g. dining,wifi etc",[]
4/5,The hotel and facilities are great. The gym could be a bit bigger though. … Read more,[]
5/5,"Nice. Rowdy at the lobby but that is in a very comforting way. Staff are extremely courteous, heavenly bed and pillow. Where can i buy them in Nigeria please? Clean rooms, I love the breakfast, except for some staff who stare at guests while eating, very uncomfortable and judgemental in my opinion. I think that is rude, considering that people pay through their nose for the food. However breakfast is great, especially the grilled fish.",[]
2/5,"Poor housekeeping.  Had to complain to get my room cleaned for 3 days . Waitress dumped hot coffee on my wife , broke a glass and left her with a cut toe. . Poor value for my money.",[]
1/5,"I wish I could give zero stars. This place is a mess, the rooms are so unkept, white brown towels. The bathroom  was always dirty, housekeeping would leave dirty trash cans. Stench smell all over the place. I wish I checked reviews before my stay. I would never go back.",[]
5/5,Beautiful stay. The staff were fantastic and wonderful. The manager Mrs Temitokpe knows how to take care of Ambassador EliteI will recommend this hotel to all and I look forward to coming back again. My kindest regards,[]
4/5,"A nice place to lodge if you need a 4 star hotel in Lagos especially on the Mainland or Ikeja axis. Sheraton is also a great venue for events like wedding receptions, conferences, corporate events and trainings.Sheraton's lunch is not bad either. You should have a try.","['https://lh5.googleusercontent.com/p/AF1QipPvRVJGniygZqkTqFaZb-ifd8RSknEBnA68QVBx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPFwX1iR2MKjhlEuF85yqzx1RqoIweCZQujJHrJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOXNiG0h1O55CY8MO9NljcLnj8C3vKtIRz1g58a=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP56BhSf3N-STVv2KmPiDM8TPNoSX3oZGJ2AjAc=w150-h150-k-no-p']"
5/5,Club rooms are to a nice standard and the use of the club lounge adds to the experience. Outside dining by the pool is a lovely place to sit and relax.,[]
4/5,"We really enjoy The Italian Restaurant off the lobby.  The atmosphere is quiet and cozy and more upscale than the pool terrace bar.  We normally have pasta or pizza and the dishes are tasty and the portions generous.  We've had great service several times by a waiter named Philip.  He's attentive, friendly and helpful with menu choices.  The wine list is also quite good.  We also enjoy the outdoor restaurant for a more relaxed experience.  One of the best terraces in Lagos.",[]
3/5,It is an old hotel in the area but it is safe place. The rooms & pathrooms are a bit out dated but still fine. Nice swinging pool & bar area. Nice breakfast. There are is a fine gym with tennis court & walking route inside the hotel.,[]
5/5,Perfect and serene place for relaxation. A place you would want to be. The services are top notch!,"['https://lh5.googleusercontent.com/p/AF1QipO8-tOR_gVu2rMoUmQIOAH5dLNHLo4eNhPdWhQ9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP9FokZxJOM5OMpCHu4s2s4QAgBmbToNoljk2Si=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOlVfDqWflcogzSp2-OIJQRPD9INhe2bRMZz7J1=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNRv3wlip5Fq5RuGib8K4OvqO22FCuuuyFDJTkp=w150-h150-k-no-p']"
4/5,"I love this place because its just 30 minutes drive from the airport. A lot of banks within 3km radius. The buffet is amazing, good customers complaints response time. Though its a midst many contemporary hotels, its still holds its place",[]
5/5,Beautiful hotel and lovely guest rooms. Pool area is open again and food is available to have poolside. Several restaurants and bars in the hotel and food was very good!,[]
5/5,"Oh la laDinning is great.Free parking.Wifi is very fast.Vintage hotel with urban residency feel.Significant improvement noticed in the beddings, rugs and overall interior deco.Well sized swimming pool.Friendly service.Fairly expensive and value for money is relative.",[]
5/5,"Great hotel to stay in for a luxurious business trip or holiday. The staff are really nice and courteous. If you opt for room service , prepare to be pleasantly surprised by how fast meals are served. The breakfast buffet is very reach and should be tried at least once.","['https://lh5.googleusercontent.com/p/AF1QipPPi-gNUB4RFlZy4Z4i97-q2W5EEhudjF_wTe_Y=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMFjVyhRNPr1DkF-tbhrpJbk0j-jqfmpNsTe703=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMs177Htq2JlQmDt_v3r0IEgXv3HDwrgCeMI2DS=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMaPg6lkdsLn5J6dX-0fx6MXW4FYIYqspHdSPlI=w150-h150-k-no-p']"
5/5,It's a beautiful place I can't give a full review because I only went to the restaurant for a buffet. The restaurant is top notch,[]
1/5,"A 5-Stars reality.....their breakfast buffet was awesome! Really enjoyed the meal and their a waitress named ""Rose"" judging from her name tag, she's a professional to the core. Keep it up!",[]
4/5,"Good place, they have tried to maintain the standard over the years",[]
5/5,"Top of the world, best place to be",[]
4/5,What more can I say? Top class..,[]
5/5,Still the same old nice and cool ambience. The pool area is a great place to  relax & refresh on a Sunday evening in preparation of the week ahead,[]
4/5,"I mean, the rooms are ok. Of course absolutely nothing great. A bit dirty. The walls in the bathroom are ""raw"" without any paint or anything to cover. Also very thin walls. And the A/C is doing its best, but once the sun is shining, it gets hot.So better go outside. Pool are is good, with two impressive rainforest trees covering the whole restaurant area. The food is really good! Doesn't matter what you order, oriental Mezze, Caesar Salad, Fish and Chips or Chicken Piri Piri. It's really good. Takes a while sometimes though.Gym is probably the best public gym in Nigeria. Quite well equipped, but the climate isn't the best to workout, even with the aircon.So all in all very good hotel, if you want to use the outside area. If you stay in your room, well, it's your decision 😉",[]
5/5,"Sheraton Hotel is a well maintained property. The general staff performance is commendable. However, you might need to call to request for basic bathroom room items such as Toothpaste because they always seem to be missing at check in.",[]
5/5,International Standard good location more than enough space in packing lot and intercontinental dishes and services the favorites of Airlines hostess lodge and preferred accommodation and functions for Local and foreign Companies,[]
5/5,"There could not be a better place to stay on the mainland where I can have value of my money, comfort and perfect location. I love it.",[]
3/5,Hotel was Okay in comparission to other Hotels worldwide but not with the same Standard. … Read more,[]
5/5,"Sheraton is an experience filled place to be, with the environment dully guarded with strict security measures, Sheraton is a whole new vibe on its own.....",[]
5/5,The location is no doubt second to none. Accommodation you can't complaint about but the most unique part was excellent and I mean really excellent European cuisine served in the in-room dining menu.For business travellers this Sheraton is the one of the best choice in Lagos.,[]
5/5,"Awesome place. The ambience is a balance between tranquil and mesmerizing. The food.....the food is OMG! Upscale, no doubt, you'll require some extra cash if you haven't got a coupon available. It's a place to visit",[]
4/5,It was a get away time out with my wife and proved to be fulfilling for us. The staff were warm and professional in their approach. We had a nice time.,[]
5/5,Nice room and food,[]
3/5,"Went back to lunch here after a long time. Quality of food has taken a dip, but prices have sky rocketed. Maybe just sign of the times.",[]
5/5,I had known the hotel for over 20 years the location and services are top notches. Keep it up,[]
2/5,"They are not allowing us to pay while checking out. If I take a cup of coffee also they will call to the room and asked to come down to reception to pay my coffee, even I asked them to put it in my room",[]
3/5,"Ambiance is top-notch, prompt delivery of customer's order at the pool side bar will be a welcome development",[]
5/5,Beautiful place with so much to experience as a guest.,"['https://lh5.googleusercontent.com/p/AF1QipOP6TTSXjNc4GY9FWu0A0VXK4331X8eAvSs8VZJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPtBBGA8fKe89JNlNtj1QpwzfEUeOKZTewP9pG6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP6hcPmaWIhXzuVuZQSikNDRiAkux3MmxRArb30=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPcAQDsntYOKv9QlwKLBErrr9weKAWPkvYsBgyb=w150-h150-k-no-p']"
4/5,Nice hotel. Rooms not much good.. Italian restaurant is good. . You can hang out pool side in evening. Goodies is also there . You can book few airlines tickets over here. Parking is good,"['https://lh5.googleusercontent.com/p/AF1QipPRbEZrHklbNcGUkSMgIKqVFm4_j8wNF8rvGQ8s=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPCbHtRjGuwSXM2BxatfbXtmuO17QF20an7CJnD=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMxdyCkrhay2ZCJ4JfGjELLkHlnPsXKpoQQ3_Ig=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPtobqRiJd-93ma_8R6cEdYrk_NEf_YUkjOGtwn=w150-h150-k-no-p']"
5/5,"We stayed on the Club floor and my reviews are based on that:From the time we checked in, Winfred was more than pleasant and she was pleasant … Read more",[]
5/5,The bar is a nice place to have a business discussion. You can never go wrong with Sheraton.,[]
4/5,"The welcome is warm, staff were very responsive and always available to help. Room is comfy and clean. … Read more",[]
4/5,"Nice rooms, good service. Don't go over the holidays. Felt understaffed for the amount of people in the hotel.",[]
1/5,Horrible!It is very dirty and bad smelling. Worst hotel I’ve ever been in.,[]
4/5,"The stay was pleasant, but the room needs extra cleaning especially underneath the beds - accumulated dust was present, the windows were dirty - visible dirt streaks was obvious, the drawers in the room and bathroom were also dirty- due to … Read more",[]
5/5,"Still THE hotel to be in Ikeja, Lagos. All the facilities of a 5 star hotel are on display. The main restaurant has just been revamped and it's divine. The buffet is excellently supplied with immense variety of food. The banquet hall seats up to 500 people and it's well cooled. Other amenities are first class",[]
5/5,"The staff makes you feel like king. Very courteous, smart and ever ready to meet your need. … Read more",[]
5/5,"Their lunch buffet is one in town, so many options to pick from,   nice delicious delicacies were in the menu for instant heaping , nice and very friendly staff....Gift and Patricia attended to us and their service is topnotch......In short the atmosphere is excellent for a date in townGood food,correct atmosphere for good company what else is there not to like😍😍I wish to go back thou",[]
5/5,"Sheraton Hotel was great. If you're using any of the conference halls, please come with a jacket or thick clothing...the a/c is usually on full blast.",[]
5/5,Sheraton Hotel Ikeja will always be a first for me in Nigeria for the following reasons - … Read more,[]
2/5,"Located on Bank Anthony Road, Ikeja. Basking in past glory.Needs a lot of touch up . Not too impressed with the ambience.Could do with touches of improvement from the gate, security, layout, parking lot, to meeting rooms and even meals.This hotel management need to go back to the drawing board! Simple!",[]
5/5,Went there for a business meeting. It is still Well managed. The restaurants are very ok. The variety of food could be better but there is no doubt that the quality of food served is of international standards.Nice place to relax and discuss.,[]
5/5,Their food was great. Had a full English breakfast and it was just lovely. They have very nice lush rugs too. Laif on the corridors. Impeccable service and a very nice pool view.,[]
2/5,I simply did not feel that the room was clean enough. There was chewing gum stuck to the wall and the floor under the bed and furniture was very dirty. It did not feel safe enough during a pandemic,[]
1/5,"My company booked this hotel because apparently it's a safe option close to the Airport. However, that's about all it has to offer for $350 per night. For the most part the hotel has long been neglected from what seems to be the 90s. … Read more",[]
3/5,To celebrate my husband's birthday we stayed on the concierge level in a twin bedroom.  We originally requested a king room and was promised the room the next day.  Never recieved a follow up.  My husband birthday cake celebration was interrupted after being promised by two individuals that it was okay to sing happy birthday in the lounge. But management then asked that we leave.  The birthday song was received in our twin bedroom to avoid the unexpected uncorking fee. (Not used in the United States) Lack of communication of upper management. The rates were extremely expensive on my second visit here. No matter what price you pay customer service is key. I travel all over the world and take pride in posting my reviews.,['https://lh5.googleusercontent.com/p/AF1QipNJt6AOsmB8ejfS1RHEkZhfOsmhxd3qnaj7KPQt=w150-h150-k-no-p']
4/5,Good hotel in the chaotic city of Lagos. Very capable and friendly staff. The pool bar closes a bit early (around 22:30). Some power outs at night are to be expected but generally last a short time. Rooms are clean and all is in working order. Free water bottles provided in the room.,"['https://lh5.googleusercontent.com/p/AF1QipM8lHmJ_8ilHSpjis-tAV6eTNPeZvYh86xUKYya=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOxw4dtnRqL66qrjk8eFKQMxX0RM32VX-nvEpbR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOtGY4ha9XPPeqE5M4nQEjupQxRZl3oDG7hrGL1=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNpk5BES5X3fHTFeKFFV87HOxigB_g2KQBJruZc=w150-h150-k-no-p']"
4/5,"I was here for their lunch buffet and I must say it was a really nice spread, tasty too. I'll update my review after a stay in one of the rooms.",[]
5/5,"Sheraton Hotel is a beautiful, well known hotel. There are many rooms for single persons or family and they are regularly cleaned for the guests. You can have beautiful buffet meals or order room service. Meeting/conference rooms are also available for booking. There's a swimming pool, gift shop, large car park for parking cars or you could even get a cab/taxi from the car park. It's a great hotel to visit!",[]
4/5,"Really don't have much yet to say about Sheraton Lagos Hotel other than that it remains one of those prestigious hotels to lodge in or even just seat out and have a drink. I have not lodged there but I have been at the bar a couple of times to meet with friends and business allies. They usually do what they call ""happy hour"" on Fridays by the bar. It is usually a whole lot of outdoor, band music, laughter and fun. I am sure I'd be back with more photos soon. I dropped by to cover an even actually. Was too busy to get content. But Sheraton is still one of the hotels to be at. It doesn't look like the old-time standard has dropped actually.","['https://lh5.googleusercontent.com/p/AF1QipMJdhM0Y-6L2Ecb_qjs7ODWFK2WrCVuydj_dXIw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNRXIUunfsf7wD98hmy7RvDbccLFAE2NGbMreON=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMq1c0gvfsETIuEFJwSmp9LoJERjpf6xcU7s0Lv=w150-h150-k-no-p']"
5/5,"A very popular hotel in the heart of Ikeja. It is old, standard and contemporary and is always booked round the year. It is a residence for visitors into the country via the Ikeja Airport. It has lots of parking and rooms to accommodate a good number of visitors. Their rooms are of high standard well designed to make the end users comfortable. They have conference rooms for meetings and other meeting rooms which can be rented for seminars and other use. They have a lovely reception/waiting area for guests, the waiting areas are well designed with different sections ok different levels. The access point too is okay.",[]
5/5,Rooms were very nice. A very nice variety of food at the restaurant. The lobby is also very nicely laid out. Overall a very pleasant experience.,[]
5/5,"I can’t name every staff, because I forgot their names. Every staff person to included the elevator host were Professional and kind. … Read more",[]
4/5,"This post is specific to their walk in buffet service. Always a winner, whether breakfast, lunch or dinner, the Pumpkin Leaf Restaurant -(thought it was called Crock-Pot but guess it has changed), will provide quality service and food at an above average price per head (think special occasion budget!!). Went there for lunch with my team, think the environment made us bond even more ..great place, great food. Would have given a 5 but then how would they do better😀",[]
4/5,"The staff at the pool and pool bar were superb, friendly and helpful and the food was excellent.The reception, however, the staff were slow to help and not very friendly. … Read more",[]
1/5,"I wish I could give zero star👎. The buffet had just 3 options for the main meal, two of which were white rice and jollof rice. They had no soup available for starters. They had just ice creams as desserts, no cakes, no cream caramel etc. I felt robbed when I paid for this lack-lustre buffet. Sherston is no place to go for a buffet.",[]
5/5,"Everything was perfect, but try to be time conscious when we call for food its use to be more than 30min before you bring the food.",[]
4/5,Breakfast time should be served atleast from 6am. For 7am most people misses breakfast.,[]
5/5,"Thank you for looking after my team so well on our recent visit. One of the team fell ill and your staff showed genuine concern, helped make the necessary arrangements and even visited my colleague in hospital. The 6th floor manager and her team were also simply excellent. Thank you so much",[]
4/5,"I am rating as an Event Planner: Parking space is wonderful which is an important factor as an event planner. The air conditioner is well OK, workers are wonderful. But when it comes to the their toilet management, a little more needs to be done.",[]
3/5,They seem too old school ish,[]
4/5,Very nice Customer Service but something should be done to regulate the air conditioning in the hallways. Sometimes it gets too cold for long periods,[]
5/5,A true definition of a 5 Star Hotel.....from the reception to the rooms....you are treated like royalty.....their breakfast is awesome with a varying array of food to choose from both local and continental.....,[]
3/5,"Though service is good, I had ordered a half chicken, roasted for dinner. What I received were highly spiced chicken pieces, hacked off a very old bird, which was so tough I could barely cut the meat off the bones.From what I could see, the pieces were mainly from the back of the bird.  As it was relatively late at night I opted to not consider ordering anything else.On the other hand, breakfast is generally good with a nice selection of items.  However,  the breakfast Chefs should really learn how to prepare Western style fried eggs such as ""sunny side up"" and ""over easy"". Not all your patrons want a Spanish Omelet.",[]
4/5,"Awesome place. One of the earliest elite hotels  and event centres in Lagos. Despite new players, they have maintained a track record of professionalism and variety location that shares the same highway to the Lagos international airport",['https://lh5.googleusercontent.com/p/AF1QipP4tT0KvossF_eI1aOEnPbBm7ur_JrPzqYFxUcN=w150-h150-k-no-p']
5/5,"Very nice place, clean and well organized, restaurant was good as well. Went there only once, cause I'm very new in town so far. Definitely going to visit it again.",[]
5/5,"Dope Hotel. I'm really impressed with the security here. Easily accessible, big halls for events and conferences. Big enough parking facility. The staff here are very friendly, respectable and decent. The only minus here is that it can be quite crowded with a lot of people.","['https://lh5.googleusercontent.com/p/AF1QipMClxmxidom0s95q7F3MNE5j2N02la1znRPw0DW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPXVIkeOGzDJtvzeNdLR71X9McGipcbAsO1IMec=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNvjYFztRIkF998qGDdwFyQlpsrNOZKav2GQ2IC=w150-h150-k-no-p']"
5/5,I stay in the Lagos Sheraton on a regular basis for business purposes. I enjoy excellent standards of customer service and hotel cleanliness. I look forward to staying in the future.,[]
5/5,Five star hotel par excellence,[]
5/5,From checking-in to checking-out was great!. We have been staying at this hotel for the past six years and we are still very excited anytime we visit Lagos. The Club Level breakfast is always elaborate and great. The food selection is quite adequate and the staff members are very professional. Thanks for everything,[]
5/5,"The service, the facilities and the food are exceptional. The Friday night festivities are the best in Lagos. The food at the Italian restaurant is spectacular!",[]
4/5,The EBC Sales Executive of the hotel is very lively and swift in her response to my enquiries. Reception from the gate to the lobby was ok.,[]
5/5,Friendly courteous staff ready to help anytime.Rooms are large and comfortable.Buffet with a variety of local and continental dishes.An excellent getaway within a busy city.,"['https://lh5.googleusercontent.com/p/AF1QipN3Lp1RlEsztAlCHTt8nc4zE6xEGTtbViuhouLA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP271rV-KxUbIuhi5ynNi4zy6FZamgeNohEEKSC=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPvsBWkND-7YG7Qqu3Lu_R2yNU3r61pOU4POVDX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipONVUdWNa8vVv6rEwaO3Psac8jZABoa5jWYFkow=w150-h150-k-no-p']"
5/5,"Great Place, no doubt about it. Neat rooms, secure and nice bush bar. Courteous staff.","['https://lh5.googleusercontent.com/p/AF1QipPzMC97jYJWVWdZNv6EM5CHxdEAPQjzALg1ov8F=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMZ-yDZCnzAYwNcQDDkMLrYFWLjBf0y-1eiYgJn=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNx5ljVXW4P6N8o17GUgkAbRehtUs_Icruytqt_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM0o52DeZzbWfDntqqVGjlibCDM2RPtHZhOWE7O=w150-h150-k-no-p']"
4/5,It is a nice place to stay. The environment and ambiance is of high standards. Had a buffet. The main meal was  pounded yam vegetable soup. What i enjoyed about ut was the freshness. The attendant we up to their job.,[]
5/5,"Was a tad skeptical about staying here given my horrible experience @ Sheraton Abuja but i was pleasantly surprised! Spg recognition on point, Mr. Adagboyi didn't hesitate in giving a room upgrade after checking for availability. … Read more",[]
4/5,"Not bad, price increased recently so get ready to spend at least 30k upwards for a party of 4, a lot of decent choices and great ambience u believe",[]
5/5,"This obviously is a 5 star Hotel of taste and quality in service. It is home away from home. The staffs are highly skilled, the services here are second to none, it's one of the best in hospitality. I certainly recommend this place of choice especially for business purposes",[]
4/5,"Good security, wonderful staff ready to give their all.",[]
4/5,"Just wanted to say that all the staff at Sheraton Lagos were superb during this visit and indeed every time I come. In particular the Club Lounge Staff, Mary, Joy and Linda were very professional and efficient but also lovely and polite. … Read more",[]
5/5,This place is so beautiful. I will love to come over again,[]
5/5,"IT WAS ANOTHER WONDERFUL EXPERIENCE. I REALLY FELT LIKE EXTENDING MY STAY. UNFORTUNATELY, I COULD NOT BECAUSE I WAS IN LAGOS TO WELCOME MY SON AND WE HAD TO RETURN TO PORT HARCOURT THE NEXT DAY. SHERATON LAGOS HOTEL IS A VALUE-FOR-MONEY PLACE.",[]
4/5,"It was a good way to relax and rejuvenate. The noise and stress of lagos can cause insanity, to be sane is to getaway. Though pricy, you can save towards this and whatever vacation location you so desire",[]
5/5,"Sheraton Hotel is a place of class, elegance, comfort and style. An International standard hotel in the capital of Lagos, for people with taste. The customer service is royal, the rooms are chic, the views are fantastic and you could walk into Very Important Persons here.Whether you are lodging, hanging out with friends at the bar, lounge or cafe, or attending a meeting here you would be blown away with beauty.","['https://lh5.googleusercontent.com/p/AF1QipOEzFrmniB4vOSG6bYF_d1OSiDnm02ZRQbiQPl_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOqaKbbY5K3PgB4HQDCPaGzJ-cZO1Ru63Cn7gKY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNHL1DJzyjXLrWJPp4IAKgJb9FaPE3OMMc4E7wt=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM2I7Y9djPXSmdXp7fH7rRLC8hbfTSjzTv4Datl=w150-h150-k-no-p']"
4/5,One of the prestigious hotel in Lagos. Old but well maintained and still excellent in service delivery...,[]
5/5,This isn't just a name but one of best here in Nigeria. I hope one day I will be able to spend a night here with my family. So lovely,[]
3/5,Room-airconditioning: - Only partly working … Read more,[]
5/5,"If you are looking for comfort and relaxation this is the place to be. Electricity, AC, wifi 24/7. Customer service is top notch. You will not find any better!",[]
1/5,-Poor Poor Poor customer service.-Drops the phone call not ending conversation when contacting reception.-Smelly carpet.-Loud floor in the room-Can hear upperfloor footstepsShame for carrying Sheraton brand. I expected a lot from the name.,[]
5/5,I was traveling with four others on business and one of the members was having a birthday. We mentioned it in the elevator and the next thing we knew we had a birtday cake delivered to the room. Amazing service!! Keep up the great work.,[]
5/5,The staff at the Sheraton and security are the number 1 reason I stay at the Sheraton Ikeja. The hotel is also spark ling clean and the location is excellent as well. The food in the restaurant downstairs is also amazing.,[]
4/5,"It's a nice hotel, clean well maintained and chic. Had dinner by the pool bar, food was very good and service was prompt and polite.They did not have the drink I wanted but a close substitute was available.",[]
4/5,Rooms are comfortable with good services. Staff are courteous and make you feel at home. Facilities are very good and continously being improved. Spg status is recognized and given special attention. Overall I will recommend this hotel anytime.,[]
5/5,Though old but they are still very much competing with the latest trend.Beautiful place to be with top notch service.,[]
4/5,"Good food, friendly staff, comfortable and nice environment!",[]
4/5,I love this hotel. Old but still got it. Clean environment. Well maintained. Security is extra though but you know it's for your own good so you can't complain too much. Food is good.,[]
5/5,It's really homely and properly organised with a touch of retro. Beautiful pool and just a general good environment but i found their meals to be quite pricey.,[]
5/5,Sheraton has always been for Class over the years.. you'll love it there.,[]
1/5,"May be it was a crisis of expectations! The history behind the name is legendary but the structure and the services are miles apart!!From a stuffy, crowded and very hot reception/hall  to shably dressed desk officers and sweaty other staff, the entire dilapidated E'edifice is simply overpriced in my opinion!!!",[]
3/5,Entry process is unnecessarily cumbersome. You unhook your bonnet and unlatch your boot. The untrained guards use their eyes even at night to scan the opened compartment in the bonnet. Quite ludricous a sight if I say so.,[]
