rating,review,image_url
5/5,"The service is very good, looking forward to be there for sunday brunch.",[]
5/5,"Nice hotel with an excellent service delivery , awesome and relaxing ambience.The water view gives inspiration . While the customer relations  is top notch.Raddiosn is home  away from home",[]
5/5,"Clean and comfortable, the  security personnel are at alert and the location is friendly.",[]
5/5,Nice and lovely staff with professionalism. The service is very personalized and reliable.,[]
5/5,Visited the waterside bar and I had a nice and quiet time with nature. I really love the ambience,[]
5/5,I really enjoy myself it’s a good place to be honestly,[]
5/5,"Perfect place to be for business, great wifi service.",[]
4/5,"I had excellent time in the pool restaurant by the big Lagos lagoon with my friends.The view over the Lagoon added another edge to the hotel.The variety of food is so generous which allowed us to pick a big collection together.All food we choss, from international to Indian was so delicious!The hotel itself is very impressive, has so many options & Restaurants with very friendly and helpful staff.","['https://lh5.googleusercontent.com/p/AF1QipMIAhA1r6uba22XUcnc8dREzr7NOlh0psXu7Z06=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPOSjZceV655Qj2r4Rg43DHBNXutdWAFysNNrZ4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPnGUYLBo1FpmOhbLtdWpJqp-Ta_9hjm0YtpnEf=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM-FB1Px8LshxnupnFvTwvO2tZQ0P5TGBNkRqbH=w150-h150-k-no-p']"
5/5,"A wonderful experience, I am looking forward to another visit soon.Thanks for everything especially food and the wonderful restaurant staff.",[]
5/5,Brunch was awesome and my family had a swell time . Awesome Place,[]
5/5,"The is beautiful with good view and the environment is clean, the security is also tight.",[]
5/5,"Awesome staff,from the gate till the reception and lovely atmosphere...",[]
5/5,"Nice food, but the bacon is salty.",[]
5/5,"Fantastic stay, I love staying in the hotel. Good and friendly staff with great service.",[]
5/5,"I have enjoyed the services rendered throughout my learning event and our clients were also impressed with the rooms as well. Funmi & Ifeoma have been very helpful too and all support staff from the kitchen, lobby & restaurant.",[]
5/5,"Awesome services, staff were very professional with their work delivery. I would recommend to anyone I know",[]
5/5,Great service!  Amazing place in general,[]
5/5,"The service was good, all went well .",[]
4/5,I love it here even thou it was my first visit,[]
5/5,"My stay has been okay although I noticed some discrepancy with the rate on Booking.com which was quite different from the hotel rate but I was told the hotel rate is inclusive of tax/vat. Hopefully, there is a common ground between both companies.",[]
5/5,"Nice and beautiful, I enjoyed my stay in Radisson blu every time, I and my family.",[]
5/5,Beautiful ambience and meals are tasty too,[]
5/5,"I love the service from the staff, they are excellent.",[]
5/5,"my experience was awesome, i love the staff attitude, they are always willing to assist.",[]
5/5,"The location is great, the staffs are nice especially the security personnel",[]
5/5,"The location is in good place, excellent service from the staff, overall is excellent.",[]
5/5,It has a very nice ambience and really good locations to take nice photos,[]
4/5,"Quite a nice place, location is friendly and the security personnel are professional!",[]
5/5,Beautiful ambience and great service delivery.,[]
4/5,Pretty nice. Not as spacious as Ikeja's location but great all the same.,[]
5/5,I’ve come here many times with my family and I always enjoy the food and the atmosphere. Also the waiters are often very nice,[]
5/5,The staff are exceptionally courteous & helpful as well as highly professional. The experience is simply amazing and I would highly recommend Radisson Hotel. They also provides fantastic facilities and beautiful views over the lagoon from the banks of upscale Victoria Island.,"['https://lh5.googleusercontent.com/p/AF1QipNAj1RJdw4qEqn8syUf-aWpgswZuRHB2NsGW78_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPWIrz3XOUFGQNlPh_s0VuzjhJX0UQYRG6tlbDv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNevHA_vZfb-f0y7yfsTJrPU2OEVd_xRDQjGhXG=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOIDmyFkCf_Jmfaj1vuX-zOltpls5ac4R0teHaI=w150-h150-k-no-p']"
5/5,"Classy, top notch hotel. Situated to have every side of luxury in one. Lovely rooms with a touch of aristocracy, soft lounges to rob mind, riverside seat out with atmospheric breeze to blow you into reverie of a good life dawn!",[]
5/5,"Everything was great, it was satisfactory and I got value",[]
5/5,"Lovely experience,interiors,decor,staff,hospitality...I really give to them",[]
5/5,"From the entrance, I could tell I would enjoy my stay because the security personel were very welcoming. The rooms are spacious and very neat, I especially enjoyed the sea view from the glass walls in the room. Sitting on those cushions and looking over the pool and straight to the sea was very therapeutic for me.I had chicken and chips for dinner, and it was definitely worth the hype. I enjoyed everything piece of it.",[]
5/5,"The pool is so nice and cool, top notch",[]
5/5,"It has a superb location, services etc",[]
5/5,beautiful place and lunchwas so delightful,[]
5/5,"Lovely environment, and great facilities",[]
3/5,The experience was neither here nor there (a bit neutral)but the varieties of the food can be improved and kudos to annie,[]
4/5,"Tidy environment, great view, okay service.",[]
5/5,The staff are quite friendly and willing to help especially the security personnel.,[]
5/5,"Good food, great services ..",[]
5/5,"Family time was totally fulfilled, they had fun and enjoyed the brunch service.",[]
4/5,"Trending in the right direction with planned renovations to family rooms underway, bathroom upgrades and hallways pending. Quality of buffet, food and beverages a level above the competition. Variety of options and menu can be improved but good at what they do. Classy lobby, comfortable beds and clean rooms in an excellent location; pleasant staff and helpful security.",[]
5/5,I like the layout and ambience of the hotel. Nice and warm reception. Well equipped meeting room. Delicious meals. A nice restaurant overlooking the Lagos Lagoon. A very good experience. 😊,[]
5/5,"Excellent at its pick!, Always good at what they do, great service, nice meals, and very friendly environment.",[]
5/5,Location is easily accessible and staff are quite helpful!,[]
5/5,A cool sit out with a view out on the sea is fun. We first visited some 8yrs ago and decided to check it out again and we were not disappointed at all. Still clean and looks fresh.,[]
5/5,You have a very good guest relations officer.  Good ambience and customer service.,[]
5/5,"I love the buffet section, the food is always nice, I also like the service",[]
5/5,"Very excellent service, friendly customer care service and a conducive environment.",[]
5/5,The food was really good..The staff was very professional and polite. Definitely coming back,[]
5/5,Great meal and excellent customer service,[]
3/5,My husband booked the hotel suite for my birthday photos and dinner. The rooms are a good size the food is fair. The pool is nice and the shops on the ground level are convenient. It’s a nice hotel for family’s though with the playground and space outdoors.,[]
5/5,"Overall great experience. View is amazing, service is commendable and the staff are quite helpful...",[]
4/5,Excellent stay and food options.,[]
5/5,"Went there for an event, and I must say the A/C is very chilling. The cooling system is powerful and very strong.",[]
5/5,"Service is always top notch, hope they keep up the good work.",[]
5/5,"Good location, beautiful view, lovely personality with welcoming attitude.",[]
5/5,"I really did had a good experience, the service was very good.",[]
5/5,"My stay was excellent, the service was really good.",[]
5/5,"The lunch was really good, I had a good time.",[]
1/5,Their service is very slow. Takes a month for a refund even if I tried calling almost every day. They do not attend to you if you don't get upset.Their food is lowest quality for a five-star hotel. Water quality definitely regrettable to have stayed.,[]
5/5,"Everything was good, excellent service from the staff in all unit.",[]
5/5,"Exceptional as you would have it.. Serene environment and overall, a unique onsite landscape with a lagoon view. The Radisson Blu Anchorage is an upper scale hotel located in one of Nigeria's busiest district in Lagos. The hotel offers the best of car rental services, a me time spar, gym and fitness club, a fine dinning restaurant, and state of the Art Bar. While enjoying your breakfast hot beverages on the surface bar and grill, you can take a feel of the city merely looking at the inland water lagoon.This facility is the rarest you can ever get on the island of Lagos while on a vacation, vacation or business trip.While choosing a destination never forget this is Radisson and it stays BLU wherever you go!",[]
5/5,"Very organise, well package, awesome view , I love the hotel part of it, especially the rooms, view center , thumbs up....",[]
5/5,"The experience is good, the hotel is clean and the hospitality is excellent.",[]
5/5,All excellent! the breakfast was also nice.,[]
2/5,"For a ""five-star"" hotel, it was disappointing. Here are my reasons.1) If you want to order from the restaurant,  you have to pay in cash or use an ATM card, they don't allow transfers.2) You can't eat breakfast in your room,  you have to go to the restaurant.3) The WiFi network is terrible, you can't stream anything, so no Netflix,  or any other streaming service. If they had provided it in the custom hotel channels list, I'd understand,  but they only have 10 boring channels to choose from.4) Parking, the parking space is almost non-existent for a facility of this size, it makes no sense. I had to wait a full 40 minutes before the parking attendant found a spot for me, after he completely ignored me to attend to someone with a nicer car that came after me.5) No bathrobes or slippers in a five-star hotel?!!! Really?!6) No porter to help take your luggage to your room.7) The front desk needs emotional intelligence training,  here's why; I ordered dinner (that was meant to take 35mins) and tried to transfer but was told that I can't. OK, that's fine, I said they shouldn't bother. They call back and say that the FnB manager will come to my room to help sort it out so I can transfer while they prepare the meal. I waited and waited, no one came.2 hours later, my assistant that booked the room shows up and they tell her that I couldn't pay for my dinner at the front desk. I was really embarrassed. Never again! 🙅🏾‍♀️🙅🏾‍♀️🙅🏾‍♀️🙅🏾‍♀️I've been to five-star hotels in other countries and this service I got is what you'll find in a two-star hotel in Anambra to be very honest. That's why I rating it two-stars, you can't be five-star and having all these issues.8) The room was nice though,  very well-thought out. ⭐⭐⭐⭐ Especially the sitting nook by the window. It also has the USB charging spots by the bed.",[]
5/5,The ambience is nice and it's quite clean too,[]
5/5,"Everything here is great, location, service,  ambience and the staff...",[]
4/5,"Their location is superb, securities and protocols are so organized, they only need to improve on their food services.",[]
5/5,Nice experience with good customer service,[]
4/5,One of my favourite chill out zones. Wonderful and courteous staff. Varieties of options when it comes to food. Ample packing space,[]
4/5,My stay was okay.  The service at the checkin was friendly and prompt.,[]
5/5,The Staff were friendly and helpful. Security conscious and entirely safe and reliable management.,[]
1/5,"Do not believe anything u read here, you will be deceive by the okay lobby but the moment you make your way to your room then you will be greeted with bad smelling rug on the hallway, with a dirty bathroom which cannot be even found in a no star hotel.The only thing you are literally paying for is the location and water view. The staff are friendly but you literally have to call them before making your room everyday. The maintenance and management is so poor I regretted staying in such a smelling Hotel. The rating here are all fakes . What the hotel does is dedicating a staff whose job is to get reviews. There is no value for money, Radisson should withdraw their franchise with this hotel and it definitely a bad image on them.",[]
5/5,"Nice and beautiful place to be, I love being at the see view bar, it’s peaceful and relaxing",[]
5/5,"A great location at the waters edge. The open plan lounge area with reception,  restaurant and bar is well laid out, it was buzzing with a great atmosphere when I visited to meet up with friends.  A great place to stay or visit. Our company also made use of the conference facilities last week, which was well organised by ETK Group.","['https://lh5.googleusercontent.com/p/AF1QipO5nDBM-lGbjN4TA_PpSr9GaZhJbu_8OUAccRFm=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPofyHM6RPxBqjYzZYw6f8y4-qimLXLbxvGEPLA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN6KXH8W05YAxTjQ8PurXQE6K8nJtIgMyVktb0G=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPc9i_giYSZazWEWFy7aHpO4BR8Obb52_cS_VLA=w150-h150-k-no-p']"
5/5,"Great Ambiance, Great Location, Great Service, Good good but The Sauce I had with the Anchorage Platter was not so nice. It needs an approvement, the ambiance is lovely and service is good. Stanley and Mr. Yabuku provided excellent services.",[]
5/5,"Awesome place, will definitely return",[]
5/5,"My stay went well, the hotel is clean and welcoming, excellent customer service.",[]
5/5,The view of the hotel is lovely and the location was easy to find.,[]
5/5,It always been good visiting and working along staff of Radisson Blu VI precisely. It's a good and beautiful environment to do and transact business. I love every experience.,[]
5/5,"It has always been a great experience but I must say the brunch has really improved in a good of course, enjoyed every bit",[]
5/5,"The view is great, the food is nice and the pool area is my favorite spot!",[]
5/5,"Lovely location, and the environment is very clean, with great service.",[]
5/5,Had a wonderful experience especially at the pool area.keep the good job,[]
5/5,"My first time at radiosonde was fun, I enjoyed my time, and I like the sea view bar",[]
5/5,"Great view, polite customer service!",[]
4/5,"great ambience, nice place for relaxing and chills..perhaps the use of an anchor to sensitise with some touch of humor for the clients or customers over the weekend...my opinion tho....Mczlatan",[]
5/5,"Had a nice time, coming back again.",[]
5/5,"Was very good, cool place to be.",[]
4/5,"The hotel staff possess great hospitality with the hotel itself having spacious rooms and an awesome ambience. A great variety of food items for breakfast was the main catch for me. WiFi quality somewhat below standard and the carpets leading to the rooms need to be changed due to the smell similar to ""the hotel not being occupied for quite sometime"". Overall, I would recommend the hotel for lodging.",[]
5/5,"The food is nice, the service is awesome, lovely Chapman.",[]
5/5,Great ambience and the view refreshing,[]
1/5,"The lounge by the pool side, they are understaffed!! How can one sit for good 45mins no one attended to us?? Even when I called to remind them to come to my table and take order no one still attended to us! Good serenity, poor customer service! I regretted coming honestly.",[]
5/5,The atmosphere is great and the live band is good. Glad I got an anniversary cake from Ifeoma who jokingly asked if there was a special event… my Ife was really happy,[]
5/5,"Great service, calm and beautiful space.And yes, the meal is great.",[]
2/5,"Other days I would have voted a 5 star for this place because of the ambience. My last visit however wasn't pleasant, as there were no waiters to attend to us, they seemed understaffed.Tighten up management and efficiency and this would have my 5 star.Overall their hotel services I hear are great.",[]
4/5,"Great ambience. The rooms are large and toilets comfortable. However, maybe because of the yuletide service delivery was a bit slow but overall it was okay.There is ample parking space and the restaurant is quite nice. It would be nice to have water as part of the buffet menu",[]
5/5,Beautiful and luxurious... Good thing na your money go kill am,[]
5/5,"It’s a nice place, the waterfront makes it even more relaxing!",[]
5/5,I love the service and also the view at the bar,[]
5/5,Excellent and beautiful. Everything I looked forward to.,[]
5/5,"Our meetings went well and staffs were quite helpful especially Ifeoma , she was constantly checking on us... safe to say she she is an asset",[]
5/5,It's a decent place to be but I feel they are too strict with the mask thing which I think us understandable but it could be more flexible... Nice though,[]
5/5,"Enjoyed my stay at Radisson Blu Lagos... was there with my family over the holidays. Great times! Don't miss the breakfast buffet. Thank you!Update: Came back again for another stay recently added the reception, staff and service was just as good as previous times. Definitely made it to the breakfast buffet again 👌🏾",[]
5/5,I was here for a 2 day training event but didn't sleep over. The ambiance is truly that of a 5 star hotel. Lunch and tea breaks were full and had lots of variety. The hotel is by the sea with a great view. I thoroughly enjoyed being in radisson,[]
4/5,Sunday Brunch buffet was Great! Love the ambience and the varieties😍❤️😍😍😍😍,[]
4/5,It was a calm and amazing experience. Just check in was a bit slow.,[]
5/5,Waoo. The reception was so warmly  and then everything was just on a top notch. The buffe was exceptional.  I really enjoyed my time at Radisson blu. Keep it up guys,[]
5/5,Great view good place to relax 100%  customer service,[]
5/5,"All about the service, beautiful experience.",[]
5/5,"The internet, the service from stag, the location, the rooms, the food everything was excellent, I truly enjoyed my stay.",[]
5/5,Excellent service and ambience is awesome!....,[]
5/5,"It's always beautiful to be there, the service is very outstanding.",[]
4/5,Wonderful environment with good and quality customer service but not enogh car park space,[]
5/5,"I like the deserts, it was very well made, I also love sitting at the surface bar.",[]
5/5,I am as usual satisfied with the very unique services provided by the hotel for our stay,[]
5/5,"Lovely hotel with good food, friendly staff with excellent service.",[]
5/5,It was great and I loved the ambience. The meeting  rooms are well equipped,[]
5/5,"My experience was wowed. The restaurant was one of the best ,the food I love so much.",[]
3/5,I struggled with the service here. Had to ask for things more than once. Not the greatest. The gym is really good though. And when the food eventually comes its also amazing. Just the service.,[]
5/5,Was pretty decent and enjoyed my stay,[]
4/5,Nice Hotel for our management retreat,[]
5/5,Checking in took too long! But the staff were very nice and helpful. Ramesh fulfilled all our requests. Our anniversary cake was a real surprise so our deep felt thank you. Please put more vegetarian dishes on your money!,[]
5/5,"Excellent service, Police staffs, Nice view and a very good place of comfort💯",[]
4/5,"I went for a meal with some family members. I enjoyed my food and the service was better than most. The hotel ambience is very beautiful and the staff were courteous, maybe not completely attentive.",[]
4/5,"The receptionist was gisting when I got there and told me to hold on, when he was done he directed me to another guy who asked me to fill a visitor's form without confirming the room I was going to. The rooms are actually really great",[]
5/5,"Beautiful aesthetics, clean and serene environment, the view is awesome ad the pool has this peaceful effect when you look at it.... Not forgetting service is excellent!",[]
5/5,"Excellent services, polite and helpful staff, good services, good food, zero complaints, fantastic guest relations officer, her name is ifeoma. Ask for her. Love the water side view. All round excellent!",[]
5/5,"Exceptional service from the reception & reservation [Seyi] team ; to the executive lounge team to be specific Godwin who assisted me from check-in.  The entire staff were phenomenal which is not something you witness in Lagos. The food , hygiene , covid regulations compliance and everything in between was exceptional.",[]
5/5,"The welcome was nice, right from the security outpost to the check point, and also the receptionist. The environment is quite serene so also is the atmosphere welcoming. The water front is somewhat attracting.",[]
5/5,"The staffs are very gentle and always trying to offer help everyother time, I was a bit shocked when one of the securities refused my tip, in this 9ja.The food is great as wellThen the lagoon view is equally great",['https://lh5.googleusercontent.com/p/AF1QipP0PvgE4wPVS43yNOQP2_OCW9Q9Gj94LmDqwpvY=w150-h150-k-no-p']
5/5,"The food,was delicious, still in my mouth.the chef's name is MR Saturday,he will top international chefs if the opportunity and need raises and one of the managers Kelvin/ Kevin MADE the night for us all floorless, superfluous. The entire compound, the inside was clean, clean. I love whole some cleanness. And the COVID-19 regulations is also carried out.👍👍👍👍.",[]
5/5,"It's a very nice place to be, the surround is nice and good",[]
5/5,The service and the view is very very accommodating. The staffs are really nice !,[]
5/5,"Without doubt one of the favorite hotels I stayed during my time in Lagos! Upon arrival we were warmly welcomed by the staff. The staff was extremely friendly, the restaurant very flexible (appreciate this!) and the restaurant supervisor deserves a special thanks. We had two great evenings here, which obviously also added up to the experience.The second day was amazing. The scenery was beautiful and it was a relieve to walk in such a quiet and peaceful environment. The natural bath on the end was a great way to end the evening.Note, this is not a 5-star hotel or so, but the atmosphere is so special that it really felt like home to me. All respect for the general manager who does a great job here; a true sample of excellent hospitality!",[]
5/5,"Awesome service, nice breakfast.",[]
4/5,"I enjoyed my stay here, music is low and allows for good conversation. Nice ambience and very neat. Mr Yabkubu is also very polite.",[]
5/5,"I love this place so much, I feel at home whenever am at radiosonde anchorage, the hotel is well secured",[]
5/5,Cool serene and incredible space….I love it here…would recommend to anyone ❤️,[]
5/5,"Its a nice facility to experience accommodation, event, meal and conducive environment with the ocean view. The parking space is adequate with great security of life and properties.",[]
5/5,"Premises is neat and the toilet is as neat as my bed room, also i love the services they made me feel at home",[]
1/5,"This is addressed to the General Manager of Radisson Blu , Lagos VI.I just had a terrible incident at your hotel and I was kicked out from the hotel because your staff didn’t extend my stay one more night on the system.I am a regular guest , I come every two months for a long stay. Imagine yourself coming back to your hotel after a long hectic day and you are told you should check out now as there is no room for you! Despite that in the morning you made sure with the reception that your stay is extended.Also, when I checked in , despite that I did my reservation two weeks before and I have confirmation they kept me waiting to get a room as they say they are fully booked! Why they confirmed my reservation!!Anyhow, it’s just because I am a loyal customer I am  raising this issue , and be careful the quality of the hotel hospitality has dropped a lot. I am a regular guest since 5 years now and you can check your system and the Manger on duty, the Lady who was in charge today, was very rude and doesn’t know how to treat her guests.And this is not the first time this happens I always had challenges when checking in despite my confirmed reservation.",[]
5/5,"I had a pleasant experience at the Surface Bar. The meal was good - Seafood Pasta and the service was great. The manager, Lola was checked up on us severally and made sure we were good. I'll surely come back again.",[]
5/5,"Guards very respectful and humble too, very dedicated to their works department and also supportive.",[]
5/5,"The structure is beautiful, a cool and nice pool close to the lagoon, excellent meals and room ambience.",[]
5/5,"Great ambience, tasty meals and I like the idea of the varieties at the buffet… in general it was a great experience!",[]
5/5,"Nice location, and great customer servic with a pleasant experience.",[]
5/5,Location is great and the pool color looks really good,[]
4/5,Quite xpensiive but you'll  love your experience,[]
5/5,"First time I lodged there I didn’t want to leave. I had to extend my stay. My kids loved it and I definitely like the place. Serene, beautiful and the spa is great.",[]
5/5,It was beautiful. The pool was excellent. The staff are friendly.  Would recommend to others look8ng for a break or holiday,[]
5/5,"Excellent! Excellent!, The best place I love visiting with my family for holidays, I love their service",[]
4/5,"I had a great experience here,tasty meals, courteous staffs, the guest lady is quite professional and I enjoyed my breakfast",[]
5/5,"No regret about my choice hotel, they are always at the peak. I love the pool and gym",[]
5/5,"It’s a nice place, I love the food and how peaceful the environment is.... very comfortable",[]
5/5,"Nice service with friendly staff, and beautiful rooms.",[]
5/5,Everything is perfect especially the brunch and well done to ifeoma who helped us with a table,[]
5/5,"Went there for a buffet. Excellent service, excellent cuisine and wonderful environment to cool off.",[]
5/5,"It's nice, I didn't feel out of place, I really feel welcome and relaxed",[]
5/5,"The hotel is very good, I love the standard and how it's been maintained for a long time now, also, they have a wonderful and professional staff.",[]
5/5,"My stay was good, everything was awesome! I will definitely return.",[]
5/5,It's a lovely located hotel with professional staffing... Though a bit professional losing a little bit touch of warmness especially at the front desk.The food from the restaurant is nice...It has a nice lagoon view with a swimming pool overlooking the lagoon as well.Wonderful place overall,[]
4/5,"Yeah it’s a great place to be , but the security men facial expressions was a turn off",[]
5/5,The environment is serene and lovely. My company @CJC Markets has an evening get together buffet. The food was great.,"['https://lh5.googleusercontent.com/p/AF1QipP-x3QdepB6r-5xJUNTzEy53JS-iBM2cqBrVofK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP2I7zH2D308g9HPowls-uC0njCSlJwTRAZ7hWz=w150-h150-k-no-p']"
5/5,Nicely located with lovely view from either sides of the hotel. The seaside view and poolside is exquisite.,[]
5/5,"Nice location, good service and friendly staff.",[]
5/5,"The settings, well organized equipment and staffs are really courteous, the security team were wonderful as well and Ifeoma is lovely too, great place!",[]
5/5,I really love it here but my concerns would be not having your reservation kept without a guarantee as that almost leaves you stranded but I'm glad Ifeoma spoke to us and made it more understandable for us.... We'll definitely return but should be more flexible,[]
5/5,The meeting hall especially idera is really spacious and I'm always comfortable with my team there regardless of the weather fix the AC is really effective... It almost too cold even but it's good cuz the weather isgetting hotter,[]
5/5,Excellent service and location is amazing!,[]
4/5,"Nice place, we enjoyed our meal but timing can be improved on",[]
5/5,"Awesome place, the view is great and rooms are very comfortable. Staffs are hospitable too and Ifeoma stood out for me",[]
4/5,"A beautiful serene environment is located in the heart of the city. Spacious room, a bathtub, shower, which gives you that honeymoon feeling.Food was great.",[]
5/5,Excellent customer service. Will recommend for anyone looking for a home away from home.,[]
5/5,It's a cool place....where the business minded people meet and get have good experience. Also the food tasted so good & fresh.,[]
5/5,"I love the fact that every staff in Radissonblu hotel is friendly and professional, i also love their sunday brunch.",[]
5/5,Great view and ambiance,[]
5/5,"Ambience is great, food is great and location is friendly also",[]
5/5,The atmosphere super cool and it’s so beautiful,[]
5/5,"The service is good, nice breakfast and clean environment",[]
5/5,"The location is great even though I mixed up the entry gates, service is quite okay too!",[]
5/5,I love everything about the hotel. Just that they need a good chef 👨‍🍳 every other thing is top notch 👌,[]
3/5,"We spent a couple of days here for the Christmas and boxing day.It's a simple hotel, reception looked beautifully decorated for Christmas but the reception seemed quite small for the guests arriving to spend the yuletide season especially families.We stayed in a superior room, it was a standard room, and a roll up bed was provided for our kids.The tap water was colored and we had an incident where the water stopped flowing totally.Their food was alright. Buffet most times.Wearing a Face mask is mandatory when moving around.  They have a couple of sanitising dispensers around the dinning area and reception.The swimming pool area is so beautiful 😍 it was the highlight for me and my kids.There's an outdoor lounge around it too.Overall, It was alright. Could have been better tho.",[]
5/5,Excellent service and the staff are amazing!,[]
4/5,"Great ambience and very serene, you are respected and directed to the right areas. Staffs are courteous too",[]
5/5,I enjoyed my weekend anniversary here especially with the decorations and the cakes delivered in the room.... I wish I could rate higher than that also Ifeoma and Johnson saw that it was all well arranged,[]
5/5,"Ahmed, Funmi and team aim to make the stay memorable",[]
5/5,"My expectations were met, and the place is very welcoming.",[]
5/5,Fantastic service plus great foods too,[]
5/5,"Excellent property and lovely ambience. Front desk staff is extremely efficient, pleasant and helpful. The environment is clean and has a fantastic charm.",[]
5/5,"Nice place to be for family, we enjoyed ourselves at the brunch 😀",[]
5/5,"My stay has been awesome as always although, it's a little noisy but it's understandable that families are here due to the Easter period but it's okay as I'm a father myself",[]
4/5,No concerns at all but the water pressure and the rugs could be better in general but I really enjoyed my breakfast thou….,[]
5/5,"I enjoyed my stay here, service was good and the food was good",[]
4/5,"It was great because amidst all the discrepancy, I was able to enjoy myself. The food was on point! The room was on point! It was all good!I sincerely advice that dissemination of the right information be passed across to the people on duty so as not to have issues with those on duty.Thank you!",[]
5/5,The view is very beautiful and friendly staffs.,[]
5/5,"Beautiful service, the brunch was awesome.",[]
4/5,Brunch was okay and I’m glad my family enjoyed their time here,[]
5/5,The service Is Good.  The Rooms are excellent with amazing views,[]
5/5,"It was great, nice place.",[]
5/5,"All was fine, nice cocktails the bar.",[]
5/5,"Everything went well, I enjoyed my stay, the lagoon view room is my favorite place.",[]
5/5,"The service is great and the location is easily accessible! PS, the staff are really helpful and professional!",[]
4/5,"I liked my hotel room since the view was great and the food is pretty nice. There is a pool, gym, a little spa and many more things! The people working there are super nice and friendly also. I would recommend staying here if ur on vacation or just wanna relax.",[]
5/5,"Nice place for brunch, I love the Sunday brunch, always looking forward to it",[]
5/5,Spent an awesomely fun night at the Radisson. Food was out of this world and the service was phenomenonal. Staff was ultra-polite and really put our needs first. Stoked to come back.,[]
5/5,"The foods are nice but I think they need to work more on monitoring people when serving themselves,",[]
4/5,"There were a few short-comings for this supposedly 5-star hotel. But my two nights here were pleasant. I would classify this as 4-star, though.The pros:• The standard room is spacious enough for two people. The bathroom fixtures were old but clean and some toiletries were provided – a shower cap, a normal-size toothbrush and a mini toothpaste tube, the standard body lotion, shampoo and body wash.• The lobby/reception area is clean and well maintained. The concierge and bellmen are very polite and helpful.• The breakfast menu has a big selection of pastries and hot meals. I found it tasty.• The staff were very cordial and helpful.• The chaises by the poolside are clean with a clean towel for each one.The cons:• The air and bedding in my room felt damp and the room smelled a tiny bit moldy.• The duvet insert was old and stained. See pictures attached to this review. The reason I could see it was that the duvet cover didn't cover it very well and so the insert spilled out occasionally. Not a good look at all.• Room service is slow. It took a very long time to bring up just a glass of juice. I had to call room service a second time to ask about it. And it took about 50 minutes for my breakfast to get sent up to my room.• The TV in the room isn't a smart TV, so no YouTube or Netflix. But they have news, sports and movie channels.• The WiFi was mostly fine but the service was a bit spotty in my room and generally good throughout the hotel. I could check my emails, browse the net and social media and watch YouTube videos on my phone. But there were few occasions when it would stop working.• An iron is available on request but the one I received was way below standard for a 5-star hotel. The settings on the dial to moderate heat were all gone and the buttons that control the steam were missing. See pictures for reference. It also leaked water all over my clothes. Little things like this matter and it's unfortunate the hotel cannot be bothered to replace an obviously broken iron.• The pool is nice and overlooks the part of the Lagos Lagoon that separates Victoria Island from Lagos Island. But the view is spoiled by trash floating in the lagoon. Now, this of course is not Radisson Blu's fault, but it would be nice if the company worked with the city to keep the lagoon clean, at least the portion of it that's right in front of the hotel.","['https://lh5.googleusercontent.com/p/AF1QipPcBSGqNPJg9LVGMou4vjSTVxvdj5joCYEeFvPz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMuZYEzC_wem3JRc_5S09MmLlX89thLCaggtws9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPiEqM-BCj5iSHzKXWhSiFT4BSzw0-gsg_lAIV_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPvqQK5rZnNPkU3NCyHZ6_4uB4i2lr1IV0qyD-_=w150-h150-k-no-p']"
5/5,"The service is topnotch, the room is excellent,and the location is perfect.",[]
5/5,"The hotel is nice, the service is very good.",[]
5/5,Was a good experience at the restaurant.,[]
4/5,"Ambiance  is the first thing I look out for when visiting a relaxation place and this was above my expectations. From the entry point to the scenery and all-round environment, I was thoroughly impressed.I enjoyed the coziness of the lobby and how well each guest was treated with courtesy. It showed how much they cared and prioritized customer experience. I would suggest that the pricing for the rooms be reviewed downward a bit but overall, it was a worthwhile experience worth recommending.",[]
5/5,"First, the ambience was really special.I needed a get-away with Le boo🤪 and boy! It was achieved. I really  enjoyed my stay and couldn’t have asked for better hospitality.Also, the staff was professional which was excellent.Good job guys !",[]
5/5,Nice place and beautiful view with great personalities.,[]
5/5,"Amazing hotel with a great lake view next to the restaurant. You can book a room and enjoy the best lake view room. If you like to explore the places, this is one of those best place for you,.",[]
5/5,Great view and service,[]
5/5,quite a secure environment and staff are nice,[]
