rating,review,image_url
2/5,Incredible! I left my house to relax in Oriental Hotel for 2 nights. I am just hearing that they have not subscribed to the dstv package that will enable guests to watch the English Premiership on SS3! What a black mark.I don't think I'll ever come back here.,[]
3/5,"The decor and ambience is superb, the service was great but their organisation could be greatly improved. Food is top-notch. Security needs to be more professional.",[]
3/5,"I think this hotel is a three star hotel. But then, it's well sited. In short, I love the location cuz it is on the water side. So for site seeing, this is the hotel. The water view here attracts clients a lot to this hotel. It's in a very strategic place.An upscale hotel with Chinese restaurant, Japan restaurant and big halls for occasions.",[]
5/5,"They have nice halls for events, a wonderful environment and a great service",[]
4/5,Good and classy environment. Food also very good. But need work on customer management,[]
5/5,"The real 5star hotel in Lagos.  The staffs professionalism and respectfulness is next to none.Oh, the menu..  the view…  the atmosphere",[]
5/5,"Serene atmosphere, with a bit of everything you could ever need.","['https://lh5.googleusercontent.com/p/AF1QipNLOWD4qxBkLeVS4af8_meZ5XOYVGKcdHxLPu7c=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPLbrc9XRBwoN1eA_tQfQhzkjQ6EsneL_0fzN0d=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOY2T2MBQX7RNYqpof-LOywmB0itaaVqEi0rjrp=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipON9mx0e63_uA85w717FttbjVxFPbEPpAeAl-K1=w150-h150-k-no-p']"
4/5,"It has class but the staffs need to sit up especially the housekeeping because while I was there, the room got cleaned and the items that were removed like the towel and bath gel, were not replaced. I called housekeeping but no one answered. Called reception and was told they'll pass the the info. Until the next morning before I got attended to.","['https://lh5.googleusercontent.com/p/AF1QipP18T9sIzyZ5-jXqw23AeECCjz259vGyGm4N8F_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPTn9zzsnBLXfCWmngFAGP4_GXmJeWk6McgBiiy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPjU2Y5TOWKOqEMRuJ3e8eILn6OjXR27P6tGL05=w150-h150-k-no-p']"
4/5,A perfect place to host a classy Lagos party.,"['https://lh5.googleusercontent.com/p/AF1QipOA7HB0wuHY-otHG1V5af7n5exM8n-j7l3zvZWd=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM3TTRV20MRfgY6ZlYab2kYYLinhZj9KBs6D1ZE=w150-h150-k-no-p']"
4/5,It's fun being here. Seren environment and well coodinated.  I will love to be here again,[]
5/5,The view from the rooms are amazing! Breakfast is omgggggg Awesome! My friends and I loved our stay here during our visit to Nigeria! Will definitely come back☺️👍🏽,[]
5/5,A very nice place to visit,[]
5/5,This hotel is without any doubt one of the biggest and finest in the Victoria Island axis of Lagos.The edifice stands out along the Ozumba Nbadiwe drive.Very conspicuous upon entering this hotel are beautiful chandeliers hanging all over the place.One wing of the hotel serves as office space while the other serves as the hotel proper.The hotel has got very big show/event/conference rooms and it’s also got a very appealing restaurant.,[]
4/5,Went for massage at ORIKI and lunch at the chinese on 3rd floor.. easy to park and all used amenities were good.,[]
4/5,"The hotel is an amazing place  to relax  and unwind, the chinese and japanese cuisine is so on point. I must also add that the lightning is great,  of you get to use the stairs they got this lovely chandelier. Enough said,  go there already",[]
5/5,"Fine dining, halls for events like book launch, weddings, round table events and conferences etc",[]
5/5,"Awesome place with great facilities, nice oceans views, and finally the structure of the hotel is dope",[]
4/5,"It's basically a Chinese hotel, with Chinese themes and food and all. The view by the lagoon is stunning. The rooms are big. The bathroom is ok. The tv choices are lousy. The price is too much. I like the hotel, but not for this price. Other cleaner and better hotels are cheaper. In moving out.",[]
4/5,"I was here for the 2nd Annual Peace & Unity Conference (Lagos) with lectures from Mufti Menk, Hajia Salatu Sule and a host of others.So of course, I don't have the lodging experience, just a conference or workshop experience.The hotel looked beautiful, serene and quite fanciful. The hall was quite large and the facility is well taken care of. The veiw from the very large terrace (which I've heard doubles as an helipad) is beautiful and it overlooked a waterbody that was calm but had some waterway traffic and activity. We said our prayers here.Cars are able to drive in and drop guest right at the lobby then proceed to a parking area.It is a well managed hotel and I look forward to an actual lodging experience here.","['https://lh5.googleusercontent.com/p/AF1QipMllX06ztDn8PUaPymlxI42BQM0VpPMzMArEeJ2=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPW4ls3ByoZsuayemyj7SbcNxcxCxjH13aaYmNW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP1F9oznue8flxAHkBpo_jpncEUIWU83SfKriuv=w150-h150-k-no-p']"
4/5,"Oriental Hotel is a one stop home away from home.It is located at sand fields VI Lagos.Customer service is top notch.Within the hotel there are different restaurants and bars. Chinese, Japanese etc. And the food is amazing.The hotel has never Area for meeting and it very close to the waterside, they have this amazing swimming pool at the the back of the building.I hereby recommend Oriental Hotels.","['https://lh5.googleusercontent.com/p/AF1QipOpdVxDNncVccFDIkFRH05SqCrWPy_g75ONmyLV=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPBLV_dA-FuHZaBgEixtC-g8jrRIglh-_77e40e=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPqmDgxjC-71krikInSViUtV5eQ-90e229HDJrW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOGjTnN-hlrD1ux37uq58K8Mha1WnbUvieHLZFa=w150-h150-k-no-p']"
5/5,Such a nice place,[]
5/5,"Wow!!!!! I love everything about this hotel!! Excellent service, warm reception from staff meeting, tasty meals...... I can go on. Meanwhile, Look out for the gorgeous painting that greets you on your arrival.",[]
5/5,Well organised. They serve delicious food. They have quality chef 👌,[]
5/5,This Asian themed hotel boasts of luxury and grandeur.It's located in upscale area of Lagos Island at the lagoon edge and overview of Ikoyi link Bridge.The restaurant major in Chinese meals. Continental dishes also available.Rooms a well spacious and neat.Bathrooms are wider than you'd anticipate.On the downside; the TVs are old. Light fittens are made awkward with the replacements used. And the walkway to the rooms are too quiet.Enjoyed my stay tho,"['https://lh5.googleusercontent.com/p/AF1QipOhQOnXFoU3BPbXMI-BAU6Z_BD7T3_8wA2kimSX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNsrr6tgIkDUJtG5qrXx-KmVnuq-Q73b52B08ya=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNaAoQj_NKPY2yS5M4dIkFiRtjNj9KTPInCnhbP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO_D6RYJxgsR5C5fcFQPcUNkLgISEqZ9OdzyPd2=w150-h150-k-no-p']"
5/5,Beautiful place. The halls are properly air conditioned and would suffice for almost any kind of event. The view of the ocean makes it worthwhile.,[]
5/5,"One of the most expensive and biggest hotels in Lagos state, beautiful and exciting","['https://lh5.googleusercontent.com/p/AF1QipPfAXswXtrtjYGSC_7LP-onww42TnewD2yvAW59=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPX_zgdsW731BzGKJv2LUFEuvaa7I0CcxNGMORw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO78fvx8H41vSaC5ffTsXbIFbFmnz7XhaglPl5q=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP6HjISu3zQ3zPuhgjcDjdaErPuQMCnpmJyNtM_=w150-h150-k-no-p']"
5/5,Lovely place for comfort. Great environment with good staff.Except for the access and exit gates which are manually controlled by gate guards every other thing is beautiful,[]
4/5,Nice Ambience. Friendly Service,[]
5/5,Always a pleasure coming back to the oriental the rooms are huge and the decor very tasteful. Thier continental breakfast is also enjoyable and you get a nice view from the top.,[]
5/5,"Just left there, the ambiance is graceful. Good place for great conference.Went for AOT 3.0","['https://lh5.googleusercontent.com/p/AF1QipMHPZEiJxoxgiQnznwLAddTo3y4lpq5qldNgCJw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNFfrRZx3oK0uuKjRVUzEKx1t-weIF7prA53oNT=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO4UAorC2icPAgVXmKY65laVIDzOUfSA46nb8SF=w150-h150-k-no-p']"
4/5,"One of the most popular hotel on the Island, it has a pleasing structure while viewing from the outside.On the inside, it has this classic elegant ambience to it compare to Radisson Blu and others with a modern approach.It's mostly  visited by expatriates and business executives",[]
4/5,Its a place of high luxury  and their services are best to none. Nice environment where you can have a nice view of the  immediate environment . Its has a very nice bar and restaurant where you can eat intercontinental  meals. Secured environment  with a enough parking space.,[]
4/5,"Nice hotel.Neat rooms, everything works.The staff are cordial.Nice complimentary breakfast on the 4th floor which has a beautiful view of the ocean and metropolitan city of Lagos.",[]
4/5,Thoroughly enjoyed our stay. Everything was on point save for the breakfast buffet which should be improved on.,[]
4/5,"Beautiful Hotel but insufficient number of Guests Lifts, Largest and generous Hotel Rooms one can't find anywhere in the world. Value for money accommodation. Largest Bathrooms ever found anywhere in the world.",[]
5/5,"I had been there before to covered event as a video cameraman,their biggest and longest hall were so fantastic for my work.The ambience is so inviting and always welcoming all visitors.",[]
3/5,"Big continental hotel.Rooms are nice, only passage looks like dull.Nice back water view and open place at rearside of the hotel.Baggage assistance is good.Complementary breakfast.Parking place is available.",[]
4/5,"LOH is very classic and also has very great view. Well I particularly love  because it just before the toll gate entrance. The restaurants are open to one time guests and lodgers. There is also a swimming pool bar(not sure if you can swim if you are not logded there) a coffee shop, a Chinese restaurant and an interesting restaurant that you cook your meal from scratch... I find that very special. We didn't lodge so I can say anything about the rooms for now. But we had a sumptuous dinner and smoothie. The one time guests restroom wasn't clean at all and didn't smell nice (maybe it's just today but I got to see that, not nice) Well I will still recommend LOH anytime though hence the 4 stars, maybe I will give 5 stars at our next visit, hopefully.",[]
4/5,It a nice place to hang out,[]
4/5,"The Lagos Oriental Hotel is located just before the Lekki first toll gate after Law School. Quite big and spacious, with multi-floor car park and rooms overlooking the Lagoon waterfront. They've very big event halls and other fanciful shops operating there. Can't say much about their accommodation or menu but I'm so sure you can't escape the Chinese cuisine here. By and large its an environment you would like to relax in away from hustle and bustle of the Lagos traffic.",[]
2/5,"The parking arrangement of this hotel is excruciatingly painful. To gain access to the car park can take you two hours as the road is very narrow. It's just messy, especially when they have an event taking place. By the time you are in, you will want to shoot someone.",[]
5/5,Ambience extraordinary. Well strategic location. Luxury and class.,[]
5/5,"Beautiful place, very classy, high standards it has every facility you'd think of. Swimming pool, ocean views, lovely room service, bar, lounge, parking space and easy accessibility.","['https://lh5.googleusercontent.com/p/AF1QipN_YMzByQ3emyoJ3UTOicG8VECSBSLDRqHTgEXd=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNhCHYIZgb38LbwKi3IlVY-wx92MBbPsi-syWPi=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNlbCjDExInEIqdTSUDuDuCOu6vycfCSgK6wsGi=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMK1KrmH0ai_5mvuUtQ3VRbBRAbGDggdD2Bjb9f=w150-h150-k-no-p']"
3/5,"Get some real flowers please, the place looks so dead. It's a nice place to stay but the services are sometimes delayed...guess they have few staff.The staff are friendly, smart while some are very unprofessional.",[]
5/5,A beautiful edifice. Home away from home.I used to think it would be very expensive to hold an event here. I changed my mind when  a birthday bash for my wife @55 for ten persons cost less than  150USD.A PLACE TO BE.,[]
5/5,"Really beautiful place, warm staff and good food. I couldn't have asked for more.","['https://lh5.googleusercontent.com/p/AF1QipMPVEtiS-S9i6FwByfTT6J5ifBtL_t6mOfFm2qj=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMN_qIx4w3oNw3DUANp2SrAdl6mYTaPuPCTqAhC=w150-h150-k-no-p']"
5/5,"The Lagos Continental Hotel is a 5-Star hotel situated in the popular high-brow area of Lagos, at Plot 52, Kofo Abayomi Street, Victoria Island, Lagos, Nigeria. It offers expansive luxury and tastily furnished rooms.It is rated among the tallest hospitality building in Nigeria. With this height, it offers splendid views of the Lagos city, especially the islands and Lekki pennisula environment.It is a stone throw from exclusive & popular social clubs, cinemas and embassies.",[]
3/5,"Not too bad but why is there no urinal at the first floor gent in stead of the normal conventional WC system? For a standard hotel of that nature, I think its not good enough.",[]
5/5,Excellent business hotel in the bustling Victoria Island. The hotel has three authentic asian restaurants and few selection of Nigerian and continental cuisine with affordable cost. The view in the pool side is breathtaking that surely releases your stress. A must try when in Lagos.,['https://lh5.googleusercontent.com/p/AF1QipOuhJ-ytJPrM-GGhvrSM5frWyxBRyhXe24ZZTpu=w150-h150-k-no-p']
5/5,Serene ambience...Soul lifting,"['https://lh5.googleusercontent.com/p/AF1QipOjqbKuuRh_KTvmDA9nLg6q7x5CVxP-HhCNIOQ8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNvtLyYZ5HBKpTx83nRfWgBi7tMPp9543i2p44V=w150-h150-k-no-p']"
5/5,A good hotel. Meets international standards.,[]
5/5,"great ambience. close to the palms shopping mall. central to both Victoria island and lekki. offers great accommodation,  food and has a large hall for events and dinner parties plus receptions. Also has great cuisine and restaurants. serving both continental and oriental dishes",[]
4/5,"Great place, nice ambience, quality",[]
4/5,"Oriental Hotel is a top rate luxury hotel in the middle of VI! Luxury rooms, great service and really good food!They also have halls for events and great restaurants for fine dining; the parking is not too bad, too.",[]
1/5,"The environment is ok but their food is not ok most especially their fried rice, terrible.. they don't have enough toiletries, no toothbrush & paste but the workers are professional and friendly..",[]
5/5,"Oriental Hotel is one of the very few hotels in Nigeria you will always want to find yourself because of it's unique structure.Located on the island in Lagos and easily located on your way to Lekki. I must add the fact that the hospitality in oriental hotel was top notch, you always have someone to talk to just around the corner whenever you are confused. Oriental hotel has a wonderful view particularly for the water body surrounding it.Apart from the hotel facilities, they also have halls and space for events and ceremonies.It's really a very nice place",[]
4/5,"This is a classy hotel but whoever instal the speakers  did a shallow job on that take the hotel in to old time  apart from that everything perfect interiors room decor and the wooden finish makes it to be class on its own, also the location has two access point because its by the sea side with beautiful view of ikoyi on one side and lekki at the other.",[]
4/5,A Luxury hotel with high taste in everything. It has a serene environment.,[]
3/5,The hotel is really OK. But please don't try to pay overtime. Getting a refund from them will take months if not years. I booked a room for four days and ending up using two. Since 3 months now they have refused to send me my refund. Horrible experience,[]
5/5,"For me this is the best hotel in Nigeria, I was here some months for a birthday party with my parents, it was just amazing, the foods were delicious and the rooms was the best also the wifi was freeI will obviously come back later",[]
5/5,"A place of relaxation with top notch services to make you feel awesome. Nice environment,  reception, and  security guaranteed. Also available is lounge or suite to suit varying needs",[]
5/5,"Everything where actually on pointThe swimming pool is well taken care of and the halls there are nothing but exceptional...It's beautiful  from the outside, to the reception  ,then to the lounge even to the seren  view of the ocean.It's just dope",[]
4/5,"The hotel is located just before the lekki toll gates. The hotel is quite spacious with a car park that can accommodate 50 cars and an additional car park underground. The hotel boasts of a helicopter pad which can also be used for photo ops as it overlooks the city. Oriental hotel is one of the venues for social gatherings as it has several halls that can accommodate 10-2000 persons. It has a Chinese restaurant that allows you a unique  experience cooking the food right on your table,it has a boutique shop etc.",[]
4/5,"A four star hotel, situated in Victoria Island. It has a shopping center for tourists and those who travel light. It also has an event center for shows, weddings, birthdays and seminars. Ample space for parking. But it's facing the expressway.",[]
4/5,I visited a friend and outward the hotel has nice aesthetics. But I can not really talk about the prices offered,[]
4/5,"Very lovely scenario, lovely meal, lovely sea view but works needs to be done on cleanliness",[]
5/5,"Oriental Hotel was stupendous today, I attended a conference there and I got to meet with the governor of lagos state Governor Sanwo Olu believe me when I say I had fun",[]
5/5,It's a very nice place to be.I was there for a conference and I enjoyed the time spent. The view of the water body is also great.,"['https://lh5.googleusercontent.com/p/AF1QipOTemJxmLhE-veXU73imfDAsxiVW2wg9Cura9LH=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNQNHlZwhi00loY6FRBuNU0J8nhC0vDYfg9Fkor=w150-h150-k-no-p']"
5/5,"Great hotel with big rooms. Probably the biggest by size in whole Nigeria. Big bathrooms with hot tub and shower even in cheapest rooms.Hot Pot, Chinese and Japanese Restaurants are just superb with great service and affordable prices.",['https://lh5.googleusercontent.com/p/AF1QipMSnV5Dm2cmdLPS0UQvwsLI2dp24o-onXpcm_yF=w150-h150-k-no-p']
4/5,"Very busy road at the round about.  It's a small market, yet you can get almost everything you need. Always a pleasure visiting the market.",[]
3/5,"Just okay, needs more administrative control. Attention to details not too great. Rooms okay, doesn't look exciting though for the rates.",[]
3/5,"The room was perfect, good complimentary breakfast meal on the ground floor. The variety of food lovely. Its a nice place to have a weekend with family members.",[]
4/5,"By all standard , Oriental get levels 👍 but the toilets needs upgrade…","['https://lh5.googleusercontent.com/p/AF1QipMIPeeiLqn85O6o8-Ahv6A2yDDomEJMSiotEZF3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPseZLsMcnho8DCmY1COLgQ-PzhjzNnFey4JaK2=w150-h150-k-no-p']"
5/5,"With an expansive car park within and without the premises, swimming pool, beautiful chandelier, lounge, and halls suitable for AGM and conferences, this place is an ideal get away for those who love business and pleasure.",[]
5/5,"Talk about a place with grand heights, mordernity at its peak, a place that points you to the knowing of a peace within your inside as you step into its vicinity. Talk about a place with ample space, constant power supply, world class hospitality and service, talk about a means to which all your distant home needs could be met and you can glory in the saying of ""a home away from home"", then we talk oriental. As its name depicts the stars, it is a hotel I'd rate on a personal stance of luxury and ambience. It never lacks for realism when it comes to hotels in Lagos. Because Lagos submerges you into its diurnals, places you into its traffic infested road, gives you a taste of its luxurious side and opens you up to a world of opulence and class. One of the many classy side of Lagos is found in the comfort of Oriental hotel.",[]
5/5,"I had a meeting in the hotel, in the restaurant downstairs.Very high quality, stylish place!!Food was amazing, for Chinese food lovers!They also have very good rates in the currency exchance there (for May 2017 anyhow).",[]
5/5,"Five Star Hotel at the heart of Victoria Island and in close proximity to Lekki Peninsula and it's environs. Nice place for meetings, conferences, retreats or simply to unwind and enjoy the scenery of either the Lagos traffic or the tranquility of the Lagos Lagoon.",[]
5/5,Went for a movie 🎬 premiere and u was impressed...even the white director of the hotel was with us and made sure we have a good time,[]
4/5,Love the ambience. The staff are nice and so accommodating.,[]
2/5,"Filthy room, some care for cleanliness with the toilet and the linen but that is it. The food was disappointing both at the oriental restaurant and breakfast buffet. Last night I was kept up by drilling noises that sounded like they were directly above me. These repeated in short intervals every 45min form 2.30am till about 5. Called reception and they did not succeed in hearing this. What is worse is that they called me at 4.30am (woke me up again) just to tell me this. In general Ac fans and other ventilation mechanisms are very noisy as well as poor soundproofing from outside noise.",[]
5/5,"Very inviting and courteous staff. Despite being not too new in town, it has that freshness of a new hotel. Must be a nice, distinctive maintenance culture here.",[]
3/5,"This place ehn, na pass iJust dey pass all the time. Who go carry me enter for the first time? Maybe by then I'll have a review to write outside that, this is a beautiful place from the outside and iKnow it's definitely going to be beautiful inside. I've heard stories.",[]
5/5,Attend an event here and the whole place was dope. All the staff down to the security guys were respectful no matter who you are.,[]
5/5,"It is very cossy, it has a spacious space for any kind of events with securities, it has restaurant and bar, just the perfect place for that special one.",[]
2/5,Really disappointed with this place... The rest room was literarily stinking. I had to check again if I'm actually at oriental.,[]
5/5,I love me a very good place... the food wasn't all that great but it's edible...lol but the environment you can definitely make a snap all through...Hello! It's oriental!,[]
4/5,"The ambiance is awesome, I am always happy attending events at this place.Large parking space and and the entrance is very accessible.The management know their onions.","['https://lh5.googleusercontent.com/p/AF1QipMsutuB4CoPUVvpQY1IcjY133lCWtp_b_YJiEdr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOtcEMiladrWJGesAm2nHHMWXFs0Qpu1W0YSYMR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNNVa9D-LXNwtTvWFjHimWuMLEk7ghqlRdzd9up=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP-BOA2uyPIPq1vPuNPsGKEUXedO74Rj0XP-j7x=w150-h150-k-no-p']"
5/5,"International standards are maintained in all their services. Quality rooms, luxury & presidential suites. Top security is provided for all customers. Do not come here if you're not wealthy enough. It's not an hotel for hustler!",[]
4/5,"Looking for a bit above standard hot for your events or to lodge in Victoria Island, Lagos? Lagos Oriental Hotel may be a choice to consider. It is located on Lekki Road and somewhat opposite to Four Points by Sherston making it a healthy competition.This hotel got great services and staff, quite spaced out and ample parking space. I however feel that there not much signage from the compound to direct you to your event room or more.Generally OK and got great breakfast 😊",[]
5/5,Great place to stay for out of towners or if you just want to get away.Its location is central and easily found!!,[]
1/5,"So poor, so tasteless,  bathroom at the reception is so dirty I can't imagine they expect people to use it like that, no bathroom attendant on sight,  no bathroom tissues,  bathrooms clogged up and messy, the gate men behave to pedestrian like they were dogs, I just went in there to ask for information on how they rent their party centers but i was disappointed from the gate. I can't give no star to this hotel. So sad☹☹☹☹",[]
4/5,Best Value luxury hotel in Lagos.  Awesome waterfront views. Spacious rooms. Room to Breathe.. Business Friendly..,[]
3/5,"All the times I've been here have been for work related reasons. And I have been chauffeur driver each time. But I shudder to think of looking for parking and making it to the building at the same time. There seem to be cars that are permanently parked there. Chai!My point, get a driver.Otherwise, everything else here is what it's meant to be.",[]
5/5,It's a nice place to enjoy a vacation. Although there are lots of traffic congestion in the area,[]
1/5,Over rated. Rugs to room was outdated and dirty. Probably cos it's an old hotel no new state of the art facility. All old looking stuff. Just over rated.,[]
5/5,Asides the old model Tv's in the room. Every other thing makes perfect sense.,[]
4/5,One of the happening places to catch the feel and vibes Lagos has to offer.,[]
5/5,Top notch and classic ambiance.  Would love to reside here for years.  A night is not enough...,[]
5/5,I had a buffet here that bursted my head abeg! The food is lit! 😍Oh and the training I attended was impactful too. 🤓Nice place to hangout and lodge as well... I mean if your an OBO. 😉,[]
5/5,"Wonderful ambience with excellent space for a Gala night, conference, or even a wedding. They also have good parking space and it is disability friendly.",[]
5/5,They didn't disappoint at all. Very classy conference room,[]
4/5,Upscale hotel facility that also has provision for hosting cooperate events and activities. A few west-facing rooms provide a scenic view of the Lagos lagoon. It's array of local and continental dishes leaves you craving badly for more.,[]
4/5,The hotel is good but I had a very disappointing experience this morning.The guy could not get our breakfast order well ( near the pool side ),[]
1/5,"Decent rooms, stable electricity, decent Internet connection. Dirty hallways, old bathtubs and mediocre food.Hotels in Nigeria are generally not very good unless you're paying more than $250/night.",[]
5/5,"A nice Hotel and relaxation spot. The warm breeze from the sea is second to none. If you are in Lagos and at the Lekki axis, please do yourself a favor by visiting Oriental Hotel because if you are seeking employment and the employer reads through your CV and discover Oriental Hotel as one of the place you've visited, you have the job.",[]
5/5,"Great place for a weekend getaway. For your Events also,they have various types of halls. Poolside bar is great with an ocean view. Relaxing atmosphere.",[]
5/5,"Good get away spot for fun seekers.Strategically located, overseeing the lagoon",[]
4/5,The rooms are a little boring but the view is amazing.,[]
5/5,"Beautiful place, I think it's loosing it's elegance though",['https://lh5.googleusercontent.com/p/AF1QipNfrrziTvqPvOEoM5eWoMw9Djw_cU8d6ZXmZnPo=w150-h150-k-no-p']
5/5,"In the busy road of lekki you can find this nice hotel. Every friday  there is a bbq night  that you can enjoy suya and tasty steaks ❤ there is a live music for you to enjoy and request a song as well if you want to. There is also a good breakfast buffet that you can enjoy the nigerian food and some of continentals as well.If you are planning of big events, some important meetings they will surely give you a best room to meet your needs.There is also a skyfit gym if you want to make some sweats and try their programs for you to enjoy.Try it to experience the nice view and accommodation.","['https://lh5.googleusercontent.com/p/AF1QipMIpZHkS97hpSrrhKaMoxgB4gJ1HFaY0XoQG0kN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPqi-Y6CF07_dwHUQ44b2te4LQIYiABC9TbRHHX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMWb2QPmxri3PNN-yBM-cz7hv6Vn4Tvb4l_wST8=w150-h150-k-no-p']"
4/5,"Ambience was good. There was ample parking space, the staff were courteous and the air conditioning fooled me into thinking I wasn't in the tropics.",[]
4/5,Orential hotel gives you that classic feel 😍,[]
2/5,"You're just seeing it from outside, they're not taking care of the staff only the guest coming in, no welfare for the staff and they are not hospitalized...",[]
4/5,"In this hotel, you are definely in one of the best Lagos State has to offer. Fabulously amazing environment and location: almost just by the seaside, just think about ☀️🏖 🤽‍♂️ 🍹and musical 🎶 entertainment is sure to make happy 😊",[]
5/5,Still one of best places I've visited in 3 years. Nice interiors and you could get a nice chilling at the pool side and the  water side view and breeze,[]
4/5,The staff that waited on us were quite professional and helpful. They responded very well to enquiries.The service was good too.,"['https://lh5.googleusercontent.com/p/AF1QipNaq7n9jCJciPe05neHCeB5SXnslw3h5tlxDQ-X=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOdbdDEQxRyiKg8PtlpGUFp35BxpkavDHgIUQpb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOSGPsqX4xWff3-S9DLCiMNFDccw-oV12UGv8xM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM_Rejd8fqDh9xREWcEcVpYYk_ghLwLz0-mOJHw=w150-h150-k-no-p']"
4/5,Wish the entire property could be better coordinated/linked. Owners can learn from Las Vegas strip hotel model which makes for a more pleasurable experiences...,[]
5/5,An amazing place to book your events... Lovely serene environment... Close to the ocean with amount for the cool breeze around... It's a place you would want to visit over again...,[]
4/5,Nice Hotel. Not so luxurious but great,[]
5/5,Awesome Hotel. Nothing but the best among hotels in Victoria Island. You can experience paradise in this hotel.,[]
2/5,"So I had dinner at the Oriental Garden Restaurant... I particularly didn't think it was anything spectacular.... My kitchen practicals tastes better.lol. Or maybe today just wasn't one of ""their"" days.",[]
5/5,Beautiful place to be if you're in Lagos Nigeria... Events are done there and you can still lounged there because its a five star hotel and it is for the General's...,[]
4/5,"This is one of the few Lagos ‘high-end’ hotels I’ve actually slept in. The room was okay. No complaint. I loved their Chinese food which was from one of the regular restaurants, not from the Chinese restaurants. I was with a large group of people who didn’t care for the fancy restaurants but preferred to have regular Nigerian cuisine. I was still able to order Chinese rice so it was okay.For events, the staff members are really nice and helpful. More people should use this place for corporate events, lol. Take the burden off of Eko Hotel. Ok bye. 😂",[]
4/5,"Oriental hotel is a FIVE-STAR hotel which is nice place to relax whether in their lounge or you lodge for the night but mind you,you much have alot of money if you wish to stay there like their Classic room is N75,000 per night.",[]
4/5,"Nice hotel with a beautiful view overlooking the island and the lagoon. Beautiful spacious halls for events and their Oriental dishes are quite ok. Customer service, not bad. It's a nice hotel.",[]
5/5,I went for event and it was awesome,[]
4/5,"One of the biggest and nicest hotel ever to be in Lagos. It's on the main express way. Very outstanding atmosphere, check in and explore hotel service in another level.","['https://lh5.googleusercontent.com/p/AF1QipNXHewJt5jVVxuhBXzIB2-kde5mX9I5a7TW5qDU=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP-yUR-TtYSpeUwtJ0oh17tAPG-mh-juehUbf-q=w150-h150-k-no-p']"
4/5,I was at oriental hotel for firstbank award nite inside the hotel make me remember my visit to UAE the interior is of international standard I love it.Just that I can't afford the expense but the experience is something I will like to repeat.,[]
5/5,Very nice place,[]
5/5,It was a great experience,[]
5/5,This is an imposing edifice of a hotel. It overlooks the tranquil waterways of Lekki. It's oriental architecture makes it distinctive from the upscale hotels on the Island of Lagos. The rooms are exquisitely furnished and great value for your money.,[]
5/5,It was a very enjoyable experience and locating it was very easy because of google maps,[]
5/5,Good view of the Lagos Lagoon dividing Lekki Peninsula and Victoria Island. Ideal for business visits. Hosts major events at its mega size event halls. The complex also has within its grounds an office complex with some major Chinese large corporates.,[]
